MEP	id
COL3A1|1_CTGF|1	1564267
COL3A1|1_CXCL1	1561509
COL3A1|1_CXCL12|Alpha	1578841
COL3A1|1_CXCL12|Beta	1588773
COL3A1|1_CXCL8|1	1557644
COL3A1|1_DLL1|1	1525189
COL3A1|1_DLL4	1562427
COL3A1|1_EGF|1	1547370
COL3A1|1_FASLG|1	1591609
COL3A1|1_FBS	1532402
COL3A1|1_FGF2|3	1565179
COL3A1|1_FGF6	1566270
COL3A1|1_FLT3LG|1	1560670
COL3A1|1_GPNMB|1	1578527
COL3A1|1_HGF|1	1563045
COL3A1|1_IGF1|1	1507732
COL3A1|1_IGFBP2	1590532
COL3A1|1_IGFBP3|1	1531170
COL3A1|1_IL13	1501527
COL3A1|1_IL15|IL15S48AA	1579709
COL3A1|1_IL1B	1557041
COL3A1|1_IL6	1587373
COL3A1|1_IL7|1	1567515
COL3A1|1_JAG1|1	1584609
COL3A1|1_JAG2|Long	1505102
COL3A1|1_KITLG|1	1551132
COL3A1|1_KNG1|HMW	1577573
COL3A1|1_LEP	1569770
COL3A1|1_LYVE1	1553189
COL3A1|1_NRG1|1	1576502
COL3A1|1_NRG1|10	1539541
COL3A1|1_NRG1|6	1552241
COL3A1|1_PDGFAB	1583670
COL3A1|1_PDGFB|1	1568509
COL3A1|1_PTN	1520366
COL3A1|1_SHH	1540645
COL3A1|1_TGFB1||Cterminus	1549470
COL3A1|1_TGFB1||LAP	1567809
COL3A1|1_TGFB2|A	1586145
COL3A1|1_THPO|1	1553767
COL3A1|1_TNF	1580241
COL3A1|1_TNFRSF11B	1558667
COL3A1|1_TNFSF11|1	1573627
COL3A1|1_VEGFA|VEGF206	1586879
COL3A1|1_WNT10A	1569641
COL3A1|1_WNT3A|1	1581779
COL3A1|1_Wnt5a|1	1563745
COL4_ANGPT1|1	1550707
COL4_ANGPT2|1	1555719
COL4_AREG	1533319
COL4_BMP2	1498292
COL4_BMP3	1572497
COL4_BMP4	1572728
COL4_BMP5|1	1524422
COL4_BMP6	1559491
COL4_BMP7	1585707
COL4_CSF2	1574137
COL4_CTGF|1	1564574
COL4_CXCL1	1561307
COL4_CXCL12|Alpha	1579220
COL4_CXCL12|Beta	1588969
COL4_CXCL8|1	1557337
COL4_DLL1|1	1575591
COL4_DLL4	1562014
COL4_EGF|1	1547404
COL4_FASLG|1	1591637
COL4_FBS	1587992
COL4_FGF2|3	1565289
COL4_FGF6	1566904
COL4_FLT3LG|1	1561297
COL4_GPNMB|1	1527922
COL4_HGF|1	1562707
COL4_IGF1|1	1557945
COL4_IGFBP2	1590145
COL4_IGFBP3|1	1531066
COL4_IL13	1551514
COL4_IL15|IL15S48AA	1579645
COL4_IL1B	1556622
COL4_IL6	1537366
COL4_IL7|1	1567514
COL4_JAG1|1	1534145
COL4_JAG2|Long	1504697
COL4_KITLG|1	1550819
COL4_KNG1|HMW	1577504
COL4_LEP	1519404
COL4_LYVE1	1502604
COL4_NRG1|1	1576483
COL4_NRG1|10	1539122
COL4_NRG1|6	1552807
COL4_PDGFAB	1533089
COL4_PDGFB|1	1568720
COL4_PTN	1570691
COL4_SHH	1590922
COL4_TGFB1||Cterminus	1499097
COL4_TGFB1||LAP	1567745
COL4_TGFB2|A	1585819
COL4_THPO|1	1553891
COL4_TNF	1580814
COL4_TNFRSF11B	1558891
COL4_TNFSF11|1	1573814
COL4_VEGFA|VEGF206	1536491
COL4_WNT10A	1569614
COL4_WNT3A|1	1581891
COL4_Wnt5a|1	1563742
COL5A1_ANGPT1|1	1550530
COL5A1_ANGPT2|1	1556022
COL5A1_AREG	1584027
COL5A1_BMP2	1497984
COL5A1_BMP3	1571873
COL5A1_BMP4	1522514
COL5A1_BMP5|1	1574912
COL5A1_BMP6	1559599
COL5A1_BMP7	1585536
COL5A1_CSF2	1574410
COL5A1_CTGF|1	1514373
COL5A1_CXCL1	1561639
COL5A1_CXCL12|Alpha	1579122
COL5A1_CXCL12|Beta	1589273
COL5A1_CXCL8|1	1557738
COL5A1_DLL1|1	1575973
COL5A1_DLL4	1562038
COL5A1_EGF|1	1547581
COL5A1_FASLG|1	1591739
COL5A1_FBS	1560573
COL5A1_FGF2|3	1565172
COL5A1_FGF6	1566873
COL5A1_FLT3LG|1	1560801
COL5A1_GPNMB|1	1578428
COL5A1_HGF|1	1512338
COL5A1_IGF1|1	1507438
COL5A1_IGFBP2	1590510
COL5A1_IGFBP3|1	1580973
COL5A1_IL13	1551828
COL5A1_IL15|IL15S48AA	1579914
COL5A1_IL1B	1506312
COL5A1_IL6	1587583
COL5A1_IL7|1	1567330
COL5A1_JAG1|1	1584934
COL5A1_JAG2|Long	1555275
COL5A1_KITLG|1	1551334
COL5A1_KNG1|HMW	1577473
COL5A1_LEP	1570072
COL5A1_LYVE1	1502573
COL5A1_NRG1|1	1576673
COL5A1_NRG1|10	1589628
COL5A1_NRG1|6	1552630
COL5A1_PDGFAB	1532897
COL5A1_PDGFB|1	1568612
COL5A1_PTN	1520177
COL5A1_SHH	1591130
COL5A1_TGFB1||Cterminus	1549784
COL5A1_TGFB1||LAP	1567927
COL5A1_TGFB2|A	1535438
COL5A1_THPO|1	1553777
COL5A1_TNF	1580539
COL5A1_TNFRSF11B	1558797
COL5A1_TNFSF11|1	1573838
COL5A1_VEGFA|VEGF206	1586797
COL5A1_WNT10A	1569638
COL5A1_WNT3A|1	1581777
COL5A1_Wnt5a|1	1563836
DCN|A_ANGPT1|1	1550697
DCN|A_ANGPT2|1	1505711
DCN|A_AREG	1583791
DCN|A_BMP2	1497905
DCN|A_BMP3	1572117
DCN|A_BMP4	1573004
DCN|A_BMP5|1	1575180
DCN|A_BMP6	1559709
DCN|A_BMP7	1585302
DCN|A_CSF2	1574480
DCN|A_CTGF|1	1564417
DCN|A_CXCL1	1511311
DCN|A_CXCL12|Alpha	1579503
DCN|A_CXCL12|Beta	1538405
DCN|A_CXCL8|1	1557692
DCN|A_DLL1|1	1575605
DCN|A_DLL4	1562202
DCN|A_EGF|1	1547320
DCN|A_FASLG|1	1591591
DCN|A_FBS	1549017
DCN|A_FGF2|3	1565100
DCN|A_FGF6	1566331
DCN|A_FLT3LG|1	1560608
DCN|A_GPNMB|1	1527791
DCN|A_HGF|1	1563280
DCN|A_IGF1|1	1558306
DCN|A_IGFBP2	1590592
DCN|A_IGFBP3|1	1531020
DCN|A_IL13	1551894
DCN|A_IL15|IL15S48AA	1579911
DCN|A_IL1B	1556904
DCN|A_IL6	1587331
DCN|A_IL7|1	1567480
DCN|A_JAG1|1	1534406
DCN|A_JAG2|Long	1505109
DCN|A_KITLG|1	1550891
DCN|A_KNG1|HMW	1577514
DCN|A_LEP	1519431
DCN|A_LYVE1	1552920
DCN|A_NRG1|1	1525905
DCN|A_NRG1|10	1589897
DCN|A_NRG1|6	1502397
DCN|A_PDGFAB	1532917
DCN|A_PDGFB|1	1568804
DCN|A_PTN	1570531
DCN|A_SHH	1591206
DCN|A_TGFB1||Cterminus	1549909
DCN|A_TGFB1||LAP	1567994
DCN|A_TGFB2|A	1586491
DCN|A_THPO|1	1553608
DCN|A_TNF	1580606
DCN|A_TNFRSF11B	1508307
DCN|A_TNFSF11|1	1573704
DCN|A_VEGFA|VEGF206	1586508
DCN|A_WNT10A	1569202
DCN|A_WNT3A|1	1581917
DCN|A_Wnt5a|1	1563997
DSG2_ANGPT1|1	1550122
DSG2_ANGPT2|1	1505624
DSG2_AREG	1533438
DSG2_BMP2	1548387
DSG2_BMP3	1572204
DSG2_BMP4	1573139
DSG2_BMP5|1	1575139
DSG2_BMP6	1559372
DSG2_BMP7	1535145
DSG2_CSF2	1574027
DSG2_CTGF|1	1564297
DSG2_CXCL1	1511345
DSG2_CXCL12|Alpha	1528845
DSG2_CXCL12|Beta	1538284
DSG2_CXCL8|1	1557226
DSG2_DLL1|1	1575389
DSG2_DLL4	1562622
DSG2_EGF|1	1547389
DSG2_FASLG|1	1541514
DSG2_FBS	1587972
DSG2_FGF2|3	1565472
DSG2_FGF6	1566784
DSG2_FLT3LG|1	1561184
DSG2_GPNMB|1	1578127
DSG2_HGF|1	1512814
DSG2_IGF1|1	1558124
DSG2_IGFBP2	1590622
DSG2_IGFBP3|1	1530766
DSG2_IL13	1501238
DSG2_IL15|IL15S48AA	1579627
DSG2_IL1B	1557027
DSG2_IL6	1587884
DSG2_IL7|1	1567026
DSG2_JAG1|1	1534622
DSG2_JAG2|Long	1505184
DSG2_KITLG|1	1551339
DSG2_KNG1|HMW	1527387
DSG2_LEP	1570389
DSG2_LYVE1	1553072
DSG2_NRG1|1	1576573
DSG2_NRG1|10	1589624
DSG2_NRG1|6	1502422
DSG2_PDGFAB	1583404
DSG2_PDGFB|1	1568939
DSG2_PTN	1570666
DSG2_SHH	1590826
DSG2_TGFB1||Cterminus	1550072
DSG2_TGFB1||LAP	1567907
DSG2_TGFB2|A	1586124
DSG2_THPO|1	1554284
DSG2_TNF	1580239
DSG2_TNFRSF11B	1508685
DSG2_TNFSF11|1	1573839
DSG2_VEGFA|VEGF206	1586589
DSG2_WNT10A	1569445
DSG2_WNT3A|1	1581987
DSG2_Wnt5a|1	1563538
ECM1|1_ANGPT1|1	1550145
ECM1|1_ANGPT2|1	1505317
ECM1|1_AREG	1584107
ECM1|1_BMP2	1548694
ECM1|1_BMP3	1572376
ECM1|1_BMP4	1573142
ECM1|1_BMP5|1	1574645
ECM1|1_BMP6	1559776
ECM1|1_BMP7	1535134
ECM1|1_CSF2	1573932
ECM1|1_CTGF|1	1564676
ECM1|1_CXCL1	1561942
ECM1|1_CXCL12|Alpha	1579219
ECM1|1_CXCL12|Beta	1589279
ECM1|1_CXCL8|1	1557534
ECM1|1_DLL1|1	1525192
ECM1|1_DLL4	1562444
ECM1|1_EGF|1	1547966
ECM1|1_FASLG|1	1591445
ECM1|1_FBS	1576967
ECM1|1_FGF2|3	1565369
ECM1|1_FGF6	1566477
ECM1|1_FLT3LG|1	1560877
ECM1|1_GPNMB|1	1527941
ECM1|1_HGF|1	1563107
ECM1|1_IGF1|1	1558445
ECM1|1_IGFBP2	1539645
ECM1|1_IGFBP3|1	1581566
ECM1|1_IL13	1551907
ECM1|1_IL15|IL15S48AA	1579919
ECM1|1_IL1B	1557045
ECM1|1_IL6	1587467
ECM1|1_IL7|1	1567319
ECM1|1_JAG1|1	1534645
ECM1|1_JAG2|Long	1555576
ECM1|1_KITLG|1	1551244
ECM1|1_KNG1|HMW	1527292
ECM1|1_LEP	1519369
ECM1|1_LYVE1	1553177
ECM1|1_NRG1|1	1576694
ECM1|1_NRG1|10	1539035
ECM1|1_NRG1|6	1502219
ECM1|1_PDGFAB	1583292
ECM1|1_PDGFB|1	1568332
ECM1|1_PTN	1570969
ECM1|1_SHH	1540442
ECM1|1_TGFB1||Cterminus	1549704
ECM1|1_TGFB1||LAP	1517232
ECM1|1_TGFB2|A	1535819
ECM1|1_THPO|1	1553669
ECM1|1_TNF	1580232
ECM1|1_TNFRSF11B	1508392
ECM1|1_TNFSF11|1	1573842
ECM1|1_VEGFA|VEGF206	1586792
ECM1|1_WNT10A	1569444
ECM1|1_WNT3A|1	1582294
ECM1|1_Wnt5a|1	1563542
ELN|3_ANGPT1|1	1550771
ELN|3_ANGPT2|1	1556052
ELN|3_AREG	1533976
ELN|3_BMP2	1548630
ELN|3_BMP3	1572032
ELN|3_BMP4	1572581
ELN|3_BMP5|1	1575157
ELN|3_BMP6	1559858
ELN|3_BMP7	1585654
ELN|3_CSF2	1574576
ELN|3_CTGF|1	1564257
ELN|3_CXCL1	1561976
ELN|3_CXCL12|Alpha	1528546
ELN|3_CXCL12|Beta	1588635
ELN|3_CXCL8|1	1557181
ELN|3_DLL1|1	1575340
ELN|3_DLL4	1562146
ELN|3_EGF|1	1547454
ELN|3_FASLG|1	1592071
ELN|3_FBS	1571730
ELN|3_FGF2|3	1565327
ELN|3_FGF6	1566240
ELN|3_FLT3LG|1	1561258
ELN|3_GPNMB|1	1578771
ELN|3_HGF|1	1563257
ELN|3_IGF1|1	1558471
ELN|3_IGFBP2	1590146
ELN|3_IGFBP3|1	1581054
ELN|3_IL13	1552054
ELN|3_IL15|IL15S48AA	1580171
ELN|3_IL1B	1556481
ELN|3_IL6	1587727
ELN|3_IL7|1	1566953
ELN|3_JAG1|1	1584879
ELN|3_JAG2|Long	1555630
ELN|3_KITLG|1	1550881
ELN|3_KNG1|HMW	1527565
ELN|3_LEP	1569854
ELN|3_LYVE1	1553465
ELN|3_NRG1|1	1576157
ELN|3_NRG1|10	1589484
ELN|3_NRG1|6	1552871
ELN|3_PDGFAB	1583565
ELN|3_PDGFB|1	1568446
ELN|3_PTN	1570440
ELN|3_SHH	1590753
ELN|3_TGFB1||Cterminus	1549440
ELN|3_TGFB1||LAP	1517281
ELN|3_TGFB2|A	1535752
ELN|3_THPO|1	1554127
ELN|3_TNF	1580552
ELN|3_TNFRSF11B	1558657
ELN|3_TNFSF11|1	1573253
ELN|3_VEGFA|VEGF206	1586535
ELN|3_WNT10A	1519271
ELN|3_WNT3A|1	1582127
ELN|3_Wnt5a|1	1513262
FBN1_ANGPT1|1	1550539
FBN1_ANGPT2|1	1555715
FBN1_AREG	1583844
FBN1_BMP2	1498204
FBN1_BMP3	1572469
FBN1_BMP4	1522737
FBN1_BMP5|1	1575232
FBN1_BMP6	1559472
FBN1_BMP7	1585414
FBN1_CSF2	1574339
FBN1_CTGF|1	1564704
FBN1_CXCL1	1511431
FBN1_CXCL12|Alpha	1578907
FBN1_CXCL12|Beta	1589087
FBN1_CXCL8|1	1557732
FBN1_DLL1|1	1575572
FBN1_DLL4	1562224
FBN1_EGF|1	1547572
FBN1_FASLG|1	1591544
FBN1_FBS	1537772
FBN1_FGF2|3	1565367
FBN1_FGF6	1516469
FBN1_FLT3LG|1	1560997
FBN1_GPNMB|1	1578207
FBN1_HGF|1	1563231
FBN1_IGF1|1	1557842
FBN1_IGFBP2	1539744
FBN1_IGFBP3|1	1531104
FBN1_IL13	1551939
FBN1_IL15|IL15S48AA	1580019
FBN1_IL1B	1556544
FBN1_IL6	1587804
FBN1_IL7|1	1567419
FBN1_JAG1|1	1584714
FBN1_JAG2|Long	1505296
FBN1_KITLG|1	1550944
FBN1_KNG1|HMW	1577967
FBN1_LEP	1570187
FBN1_LYVE1	1553467
FBN1_NRG1|1	1576180
FBN1_NRG1|10	1589932
FBN1_NRG1|6	1552344
FBN1_PDGFAB	1583079
FBN1_PDGFB|1	1568614
FBN1_PTN	1571096
FBN1_SHH	1591219
FBN1_TGFB1||Cterminus	1550004
FBN1_TGFB1||LAP	1568237
FBN1_TGFB2|A	1586437
FBN1_THPO|1	1503597
FBN1_TNF	1580837
FBN1_TNFRSF11B	1559104
FBN1_TNFSF11|1	1522944
FBN1_VEGFA|VEGF206	1586897
FBN1_WNT10A	1569439
FBN1_WNT3A|1	1531380
FBN1_Wnt5a|1	1513519
FN1|1_ANGPT1|1	1550615
FN1|1_ANGPT2|1	1505424
FN1|1_AREG	1583934
FN1|1_BMP2	1497879
FN1|1_BMP3	1572004
FN1|1_BMP4	1573140
FN1|1_BMP5|1	1575209
FN1|1_BMP6	1559479
FN1|1_BMP7	1535207
FN1|1_CSF2	1523715
FN1|1_CTGF|1	1564304
FN1|1_CXCL1	1511420
FN1|1_CXCL12|Alpha	1579232
FN1|1_CXCL12|Beta	1588702
FN1|1_CXCL8|1	1506934
FN1|1_DLL1|1	1525487
FN1|1_DLL4	1562640
FN1|1_EGF|1	1547971
FN1|1_FASLG|1	1541640
FN1|1_FBS	1538087
FN1|1_FGF2|3	1565196
FN1|1_FGF6	1566787
FN1|1_FLT3LG|1	1560996
FN1|1_GPNMB|1	1578334
FN1|1_HGF|1	1512615
FN1|1_IGF1|1	1558115
FN1|1_IGFBP2	1590124
FN1|1_IGFBP3|1	1531096
FN1|1_IL13	1552020
FN1|1_IL15|IL15S48AA	1580007
FN1|1_IL1B	1557009
FN1|1_IL6	1587796
FN1|1_IL7|1	1567332
FN1|1_JAG1|1	1584615
FN1|1_JAG2|Long	1505077
FN1|1_KITLG|1	1551232
FN1|1_KNG1|HMW	1577591
FN1|1_LEP	1569987
FN1|1_LYVE1	1553083
FN1|1_NRG1|1	1576071
FN1|1_NRG1|10	1589732
FN1|1_NRG1|6	1502315
FN1|1_PDGFAB	1583279
FN1|1_PDGFB|1	1568424
FN1|1_PTN	1571071
FN1|1_SHH	1540807
FN1|1_TGFB1||Cterminus	1549471
FN1|1_TGFB1||LAP	1567915
FN1|1_TGFB2|A	1535615
FN1|1_THPO|1	1554271
FN1|1_TNF	1580515
FN1|1_TNFRSF11B	1559096
FN1|1_TNFSF11|1	1522924
FN1|1_VEGFA|VEGF206	1586683
FN1|1_WNT10A	1569528
FN1|1_WNT3A|1	1582196
FN1|1_Wnt5a|1	1563832
GAP43|1_ANGPT1|1	1550469
GAP43|1_ANGPT2|1	1556351
GAP43|1_AREG	1583958
GAP43|1_BMP2	1497627
GAP43|1_BMP3	1572138
GAP43|1_BMP4	1572976
GAP43|1_BMP5|1	1575164
GAP43|1_BMP6	1559653
GAP43|1_BMP7	1585576
GAP43|1_CSF2	1573968
GAP43|1_CTGF|1	1564735
GAP43|1_CXCL1	1511269
GAP43|1_CXCL12|Alpha	1579484
GAP43|1_CXCL12|Beta	1589053
GAP43|1_CXCL8|1	1506958
GAP43|1_DLL1|1	1525543
GAP43|1_DLL4	1562651
GAP43|1_EGF|1	1547753
GAP43|1_FASLG|1	1591648
GAP43|1_FBS	1576935
GAP43|1_FGF2|3	1565138
GAP43|1_FGF6	1515860
GAP43|1_FLT3LG|1	1560864
GAP43|1_GPNMB|1	1578348
GAP43|1_HGF|1	1562768
GAP43|1_IGF1|1	1558484
GAP43|1_IGFBP2	1590373
GAP43|1_IGFBP3|1	1530838
GAP43|1_IL13	1551947
GAP43|1_IL15|IL15S48AA	1579954
GAP43|1_IL1B	1556648
GAP43|1_IL6	1587843
GAP43|1_IL7|1	1566976
GAP43|1_JAG1|1	1584854
GAP43|1_JAG2|Long	1555627
GAP43|1_KITLG|1	1550884
GAP43|1_KNG1|HMW	1578027
GAP43|1_LEP	1570038
GAP43|1_LYVE1	1553527
GAP43|1_NRG1|1	1526053
GAP43|1_NRG1|10	1539584
GAP43|1_NRG1|6	1552764
GAP43|1_PDGFAB	1532627
GAP43|1_PDGFB|1	1568951
GAP43|1_PTN	1520453
GAP43|1_SHH	1590948
GAP43|1_TGFB1||Cterminus	1499453
GAP43|1_TGFB1||LAP	1567858
GAP43|1_TGFB2|A	1535658
GAP43|1_THPO|1	1554053
GAP43|1_TNF	1580569
GAP43|1_TNFRSF11B	1558560
GAP43|1_TNFSF11|1	1523276
GAP43|1_VEGFA|VEGF206	1587135
GAP43|1_WNT10A	1569076
GAP43|1_WNT3A|1	1581835
GAP43|1_Wnt5a|1	1563876
HA<500kDa_ANGPT1|1	1550162
HA<500kDa_ANGPT2|1	1555971
HA<500kDa_AREG	1533962
HA<500kDa_BMP2	1498237
HA<500kDa_BMP3	1571948
HA<500kDa_BMP4	1522553
HA<500kDa_BMP5|1	1524351
HA<500kDa_BMP6	1559740
HA<500kDa_BMP7	1585369
HA<500kDa_CSF2	1574562
HA<500kDa_CTGF|1	1514349
HA<500kDa_CXCL1	1561569
HA<500kDa_CXCL12|Alpha	1579156
HA<500kDa_CXCL12|Beta	1588649
HA<500kDa_CXCL8|1	1506762
HA<500kDa_DLL1|1	1575349
HA<500kDa_DLL4	1562171
HA<500kDa_EGF|1	1547740
HA<500kDa_FASLG|1	1591551
HA<500kDa_FBS	1526949
HA<500kDa_FGF2|3	1565242
HA<500kDa_FGF6	1566348
HA<500kDa_FLT3LG|1	1561140
HA<500kDa_GPNMB|1	1578774
HA<500kDa_HGF|1	1562762
HA<500kDa_IGF1|1	1507462
HA<500kDa_IGFBP2	1590563
HA<500kDa_IGFBP3|1	1580937
HA<500kDa_IL13	1501371
HA<500kDa_IL15|IL15S48AA	1579856
HA<500kDa_IL1B	1556462
HA<500kDa_IL6	1587555
HA<500kDa_IL7|1	1567256
HA<500kDa_JAG1|1	1534563
HA<500kDa_JAG2|Long	1555440
HA<500kDa_KITLG|1	1550951
HA<500kDa_KNG1|HMW	1577658
HA<500kDa_LEP	1519740
HA<500kDa_LYVE1	1553342
HA<500kDa_NRG1|1	1526237
HA<500kDa_NRG1|10	1539463
HA<500kDa_NRG1|6	1552556
HA<500kDa_PDGFAB	1583560
HA<500kDa_PDGFB|1	1568451
HA<500kDa_PTN	1520258
HA<500kDa_SHH	1590969
HA<500kDa_TGFB1||Cterminus	1549840
HA<500kDa_TGFB1||LAP	1568163
HA<500kDa_TGFB2|A	1586474
HA<500kDa_THPO|1	1503458
HA<500kDa_TNF	1580274
HA<500kDa_TNFRSF11B	1558942
HA<500kDa_TNFSF11|1	1573862
HA<500kDa_VEGFA|VEGF206	1587040
HA<500kDa_WNT10A	1569674
HA<500kDa_WNT3A|1	1531348
HA<500kDa_Wnt5a|1	1563669
HA>500kDa_ANGPT1|1	1550346
HA>500kDa_ANGPT2|1	1555952
HA>500kDa_AREG	1583956
HA>500kDa_BMP2	1498252
HA>500kDa_BMP3	1572265
HA>500kDa_BMP4	1572752
HA>500kDa_BMP5|1	1574846
HA>500kDa_BMP6	1559852
HA>500kDa_BMP7	1585274
HA>500kDa_CSF2	1574559
HA>500kDa_CTGF|1	1564650
HA>500kDa_CXCL1	1561474
HA>500kDa_CXCL12|Alpha	1529059
HA>500kDa_CXCL12|Beta	1589150
HA>500kDa_CXCL8|1	1557346
HA>500kDa_DLL1|1	1575755
HA>500kDa_DLL4	1511846
HA>500kDa_EGF|1	1547952
HA>500kDa_FASLG|1	1591652
HA>500kDa_FBS	1588359
HA>500kDa_FGF2|3	1565228
HA>500kDa_FGF6	1566665
HA>500kDa_FLT3LG|1	1561028
HA>500kDa_GPNMB|1	1578346
HA>500kDa_HGF|1	1562952
HA>500kDa_IGF1|1	1508059
HA>500kDa_IGFBP2	1590283
HA>500kDa_IGFBP3|1	1581359
HA>500kDa_IL13	1551661
HA>500kDa_IL15|IL15S48AA	1579746
HA>500kDa_IL1B	1556646
HA>500kDa_IL6	1537259
HA>500kDa_IL7|1	1567183
HA>500kDa_JAG1|1	1585059
HA>500kDa_JAG2|Long	1555455
HA>500kDa_KITLG|1	1551052
HA>500kDa_KNG1|HMW	1527135
HA>500kDa_LEP	1569752
HA>500kDa_LYVE1	1553552
HA>500kDa_NRG1|1	1576052
HA>500kDa_NRG1|10	1589546
HA>500kDa_NRG1|6	1552259
HA>500kDa_PDGFAB	1583428
HA>500kDa_PDGFB|1	1568552
HA>500kDa_PTN	1571052
HA>500kDa_SHH	1540359
HA>500kDa_TGFB1||Cterminus	1549950
HA>500kDa_TGFB1||LAP	1567761
HA>500kDa_TGFB2|A	1586046
HA>500kDa_THPO|1	1554137
HA>500kDa_TNF	1530052
HA>500kDa_TNFRSF11B	1508235
HA>500kDa_TNFSF11|1	1522859
HA>500kDa_VEGFA|VEGF206	1587152
HA>500kDa_WNT10A	1569256
HA>500kDa_WNT3A|1	1531252
HA>500kDa_Wnt5a|1	1563646
ICAM1_ANGPT1|1	1550556
ICAM1_ANGPT2|1	1556249
ICAM1_AREG	1533849
ICAM1_BMP2	1498132
ICAM1_BMP3	1521763
ICAM1_BMP4	1572547
ICAM1_BMP5|1	1574764
ICAM1_BMP6	1559864
ICAM1_BMP7	1535358
ICAM1_CSF2	1524049
ICAM1_CTGF|1	1564463
ICAM1_CXCL1	1561849
ICAM1_CXCL12|Alpha	1578847
ICAM1_CXCL12|Beta	1589132
ICAM1_CXCL8|1	1557264
ICAM1_DLL1|1	1575832
ICAM1_DLL4	1562164
ICAM1_EGF|1	1547530
ICAM1_FASLG|1	1591949
ICAM1_FBS	1554328
ICAM1_FGF2|3	1565332
ICAM1_FGF6	1566228
ICAM1_FLT3LG|1	1560863
ICAM1_GPNMB|1	1578647
ICAM1_HGF|1	1563148
ICAM1_IGF1|1	1507748
ICAM1_IGFBP2	1590058
ICAM1_IGFBP3|1	1531032
ICAM1_IL13	1552183
ICAM1_IL15|IL15S48AA	1579956
ICAM1_IL1B	1556856
ICAM1_IL6	1587463
ICAM1_IL7|1	1567447
ICAM1_JAG1|1	1534047
ICAM1_JAG2|Long	1555028
ICAM1_KITLG|1	1551347
ICAM1_KNG1|HMW	1578053
ICAM1_LEP	1569753
ICAM1_LYVE1	1502730
ICAM1_NRG1|1	1525762
ICAM1_NRG1|10	1589452
ICAM1_NRG1|6	1502458
ICAM1_PDGFAB	1583664
ICAM1_PDGFB|1	1568847
ICAM1_PTN	1571053
ICAM1_SHH	1540452
ICAM1_TGFB1||Cterminus	1550053
ICAM1_TGFB1||LAP	1567752
ICAM1_TGFB2|A	1586483
ICAM1_THPO|1	1553738
ICAM1_TNF	1580548
ICAM1_TNFRSF11B	1558662
ICAM1_TNFSF11|1	1573773
ICAM1_VEGFA|VEGF206	1586863
ICAM1_WNT10A	1569549
ICAM1_WNT3A|1	1531853
ICAM1_Wnt5a|1	1564083
ITGA10B1_ANGPT1|1	1550773
ITGA10B1_ANGPT2|1	1555868
ITGA10B1_AREG	1533973
ITGA10B1_BMP2	1497662
ITGA10B1_BMP3	1572133
ITGA10B1_BMP4	1573149
ITGA10B1_BMP5|1	1574768
ITGA10B1_BMP6	1559763
ITGA10B1_BMP7	1535047
ITGA10B1_CSF2	1574483
ITGA10B1_CTGF|1	1564228
ITGA10B1_CXCL1	1561883
ITGA10B1_CXCL12|Alpha	1579147
ITGA10B1_CXCL12|Beta	1588638
ITGA10B1_CXCL8|1	1557484
ITGA10B1_DLL1|1	1524938
ITGA10B1_DLL4	1562249
ITGA10B1_EGF|1	1547627
ITGA10B1_FASLG|1	1591983
ITGA10B1_FBS	1509952
ITGA10B1_FGF2|3	1565462
ITGA10B1_FGF6	1516133
ITGA10B1_FLT3LG|1	1561143
ITGA10B1_GPNMB|1	1527949
ITGA10B1_HGF|1	1562848
ITGA10B1_IGF1|1	1507649
ITGA10B1_IGFBP2	1590049
ITGA10B1_IGFBP3|1	1530962
ITGA10B1_IL13	1501149
ITGA10B1_IL15|IL15S48AA	1579749
ITGA10B1_IL1B	1556548
ITGA10B1_IL6	1587238
ITGA10B1_IL7|1	1517149
ITGA10B1_JAG1|1	1584784
ITGA10B1_JAG2|Long	1505143
ITGA10B1_KITLG|1	1551449
ITGA10B1_KNG1|HMW	1578062
ITGA10B1_LEP	1519428
ITGA10B1_LYVE1	1553448
ITGA10B1_NRG1|1	1576543
ITGA10B1_NRG1|10	1589647
ITGA10B1_NRG1|6	1552449
ITGA10B1_PDGFAB	1583548
ITGA10B1_PDGFB|1	1568678
ITGA10B1_PTN	1570852
ITGA10B1_SHH	1540559
ITGA10B1_TGFB1||Cterminus	1550062
ITGA10B1_TGFB1||LAP	1567859
ITGA10B1_TGFB2|A	1585963
ITGA10B1_THPO|1	1554062
ITGA10B1_TNF	1529849
ITGA10B1_TNFRSF11B	1559162
ITGA10B1_TNFSF11|1	1523178
ITGA10B1_VEGFA|VEGF206	1586628
ITGA10B1_WNT10A	1569073
ITGA10B1_WNT3A|1	1582163
ITGA10B1_Wnt5a|1	1563747
ITGA2B1_ANGPT1|1	1550669
ITGA2B1_ANGPT2|1	1556163
ITGA2B1_AREG	1533963
ITGA2B1_BMP2	1498248
ITGA2B1_BMP3	1572048
ITGA2B1_BMP4	1572548
ITGA2B1_BMP5|1	1524358
ITGA2B1_BMP6	1559848
ITGA2B1_BMP7	1585763
ITGA2B1_CSF2	1523548
ITGA2B1_CTGF|1	1564435
ITGA2B1_CXCL1	1510948
ITGA2B1_CXCL12|Alpha	1578848
ITGA2B1_CXCL12|Beta	1589263
ITGA2B1_CXCL8|1	1557563
