MEP	id
BGN_BMP5|1	1473916
BGN_BMP6	1408020
BGN_BMP7	1484883
BGN_CSF2	1473411
BGN_CTGF|1	1463919
BGN_CXCL1	1410181
BGN_CXCL12|Alpha	1427911
BGN_CXCL12|Beta	1437610
BGN_CXCL8|1	1405982
BGN_DLL1|1	1424310
BGN_DLL4	1411492
BGN_EGF|1	1396120
BGN_FASLG|1	1440691
BGN_FBS	1419920
BGN_FGF2|3	1414010
BGN_FGF6	1415410
BGN_FLT3LG|1	1409611
BGN_GPNMB|1	1427490
BGN_HGF|1	1411791
BGN_IGF1|1	1406911
BGN_IGFBP2	1439492
BGN_IGFBP3|1	1480119
BGN_IL13	1400981
BGN_IL15|IL15S48AA	1428416
BGN_IL1B	1456282
BGN_IL6	1436210
BGN_IL7|1	1466411
BGN_JAG1|1	1433292
BGN_JAG2|Long	1403809
BGN_KITLG|1	1399692
BGN_KNG1|HMW	1426590
BGN_LEP	1469519
BGN_LYVE1	1401811
BGN_NRG1|1	1425131
BGN_NRG1|10	1491281
BGN_NRG1|6	1401092
BGN_PDGFAB	1431820
BGN_PDGFB|1	1417391
BGN_PTN	1470219
BGN_SHH	1439811
BGN_TGFB1||Cterminus	1398219
BGN_TGFB1||LAP	1416691
BGN_TGFB2|A	1435090
BGN_THPO|1	1402409
BGN_TNF	1480082
BGN_TNFRSF11B	1407411
BGN_TNFSF11|1	1422490
BGN_VEGFA|VEGF206	1435631
BGN_WNT10A	1418111
BGN_WNT3A|1	1430420
BGN_Wnt5a|1	1463292
CD44|1_ANGPT1|1	1399204
CD44|1_ANGPT2|1	1404620
CD44|1_AREG	1483521
CD44|1_BMP2	1396961
CD44|1_BMP3	1421178
CD44|1_BMP4	1472328
CD44|1_BMP5|1	1423505
CD44|1_BMP6	1408161
CD44|1_BMP7	1434005
CD44|1_CSF2	1473721
CD44|1_CTGF|1	1413580
CD44|1_CXCL1	1461121
CD44|1_CXCL12|Alpha	1427821
CD44|1_CXCL12|Beta	1489680
CD44|1_CXCL8|1	1406438
CD44|1_DLL1|1	1424468
CD44|1_DLL4	1411021
CD44|1_EGF|1	1396180
CD44|1_FASLG|1	1440323
CD44|1_FBS	1437062
CD44|1_FGF2|3	1414080
CD44|1_FGF6	1465563
CD44|1_FLT3LG|1	1409480
CD44|1_GPNMB|1	1477328
CD44|1_HGF|1	1411605
CD44|1_IGF1|1	1406628
CD44|1_IGFBP2	1439031
CD44|1_IGFBP3|1	1429780
CD44|1_IL13	1400604
CD44|1_IL15|IL15S48AA	1479240
CD44|1_IL1B	1405228
CD44|1_IL6	1436368
CD44|1_IL7|1	1466404
CD44|1_JAG1|1	1483939
CD44|1_JAG2|Long	1404168
CD44|1_KITLG|1	1399831
CD44|1_KNG1|HMW	1426880
CD44|1_LEP	1469580
CD44|1_LYVE1	1401863
CD44|1_NRG1|1	1425280
CD44|1_NRG1|10	1438128
CD44|1_NRG1|6	1401333
CD44|1_PDGFAB	1432197
CD44|1_PDGFB|1	1417721
CD44|1_PTN	1419361
CD44|1_SHH	1439804
CD44|1_TGFB1||Cterminus	1398880
CD44|1_TGFB1||LAP	1416631
CD44|1_TGFB2|A	1434705
CD44|1_THPO|1	1402797
CD44|1_TNF	1429105
CD44|1_TNFRSF11B	1407461
CD44|1_TNFSF11|1	1422221
CD44|1_VEGFA|VEGF206	1435668
CD44|1_WNT10A	1418338
CD44|1_WNT3A|1	1430978
CD44|1_Wnt5a|1	1412539
CDH15_ANGPT1|1	1399463
CDH15_ANGPT2|1	1405041
CDH15_AREG	1432848
CDH15_BMP2	1542958
CDH15_BMP3	1421153
CDH15_BMP4	1421848
CDH15_BMP5|1	1423648
CDH15_BMP6	1408553
CDH15_BMP7	1434366
CDH15_CSF2	1473663
CDH15_CTGF|1	1413135
CDH15_CXCL1	1410566
CDH15_CXCL12|Alpha	1428148
CDH15_CXCL12|Beta	1437853
CDH15_CXCL8|1	1406453
CDH15_DLL1|1	1424260
CDH15_DLL4	1461842
CDH15_EGF|1	1396159
CDH15_FASLG|1	1494641
CDH15_FBS	1409253
CDH15_FGF2|3	1464353
CDH15_FGF6	1415160
CDH15_FLT3LG|1	1409953
CDH15_GPNMB|1	1427248
CDH15_HGF|1	1412053
CDH15_IGF1|1	1406948
CDH15_IGFBP2	1439148
CDH15_IGFBP3|1	1430053
CDH15_IL13	1546458
CDH15_IL15|IL15S48AA	1428848
CDH15_IL1B	1405348
CDH15_IL6	1436235
CDH15_IL7|1	1416253
CDH15_JAG1|1	1433842
CDH15_JAG2|Long	1403948
CDH15_KITLG|1	1400066
CDH15_KNG1|HMW	1426653
CDH15_LEP	1418735
CDH15_LYVE1	1401848
CDH15_NRG1|1	1425044
CDH15_NRG1|10	1438557
CDH15_NRG1|6	1401553
CDH15_PDGFAB	1432353
CDH15_PDGFB|1	1417653
CDH15_PTN	1419553
CDH15_SHH	1439648
CDH15_TGFB1||Cterminus	1398259
CDH15_TGFB1||LAP	1416866
CDH15_TGFB2|A	1435066
CDH15_THPO|1	1402553
CDH15_TNF	1479941
CDH15_TNFRSF11B	1407853
CDH15_TNFSF11|1	1422642
CDH15_VEGFA|VEGF206	1486153
CDH15_WNT10A	1417948
CDH15_WNT3A|1	1481344
CDH15_Wnt5a|1	1463057
CDH1|1_ANGPT1|1	1399526
CDH1|1_ANGPT2|1	1405017
CDH1|1_AREG	1483526
CDH1|1_BMP2	1397163
CDH1|1_BMP3	1420675
CDH1|1_BMP4	1421817
CDH1|1_BMP5|1	1423525
CDH1|1_BMP6	1408576
CDH1|1_BMP7	1434417
CDH1|1_CSF2	1423121
CDH1|1_CTGF|1	1413376
CDH1|1_CXCL1	1410225
CDH1|1_CXCL12|Alpha	1428117
CDH1|1_CXCL12|Beta	1437666
CDH1|1_CXCL8|1	1406025
CDH1|1_DLL1|1	1475076
CDH1|1_DLL4	1410925
CDH1|1_EGF|1	1396175
CDH1|1_FASLG|1	1440628
CDH1|1_FBS	1420084
CDH1|1_FGF2|3	1413880
CDH1|1_FGF6	1415075
CDH1|1_FLT3LG|1	1409680
CDH1|1_GPNMB|1	1427335
CDH1|1_HGF|1	1411725
CDH1|1_IGF1|1	1406825
CDH1|1_IGFBP2	1438925
CDH1|1_IGFBP3|1	1480676
CDH1|1_IL13	1400735
CDH1|1_IL15|IL15S48AA	1479038
CDH1|1_IL1B	1405826
CDH1|1_IL6	1487463
CDH1|1_IL7|1	1466438
CDH1|1_JAG1|1	1433635
CDH1|1_JAG2|Long	1404066
CDH1|1_KITLG|1	1399725
CDH1|1_KNG1|HMW	1426676
CDH1|1_LEP	1469281
CDH1|1_LYVE1	1452481
CDH1|1_NRG1|1	1425066
CDH1|1_NRG1|10	1438535
CDH1|1_NRG1|6	1401026
CDH1|1_PDGFAB	1432376
CDH1|1_PDGFB|1	1417325
CDH1|1_PTN	1419275
CDH1|1_SHH	1493020
CDH1|1_TGFB1||Cterminus	1398676
CDH1|1_TGFB1||LAP	1467426
CDH1|1_TGFB2|A	1435119
CDH1|1_THPO|1	1402673
CDH1|1_TNF	1429329
CDH1|1_TNFRSF11B	1407573
CDH1|1_TNFSF11|1	1422421
CDH1|1_VEGFA|VEGF206	1435875
CDH1|1_WNT10A	1418129
CDH1|1_WNT3A|1	1430975
CDH1|1_Wnt5a|1	1412628
CDH20_ANGPT1|1	1399102
CDH20_ANGPT2|1	1405125
CDH20_AREG	1482925
CDH20_BMP2	1396870
CDH20_BMP3	1420769
CDH20_BMP4	1472325
CDH20_BMP5|1	1474002
CDH20_BMP6	1408076
CDH20_BMP7	1434138
CDH20_CSF2	1422829
CDH20_CTGF|1	1413069
CDH20_CXCL1	1460712
CDH20_CXCL12|Alpha	1427717
CDH20_CXCL12|Beta	1437569
CDH20_CXCL8|1	1406029
CDH20_DLL1|1	1424589
CDH20_DLL4	1410929
CDH20_EGF|1	1396770
CDH20_FASLG|1	1440335
CDH20_FBS	1420484
CDH20_FGF2|3	1414166
CDH20_FGF6	1415070
CDH20_FLT3LG|1	1460366
CDH20_GPNMB|1	1477925
CDH20_HGF|1	1411738
CDH20_IGF1|1	1406802
CDH20_IGFBP2	1438929
CDH20_IGFBP3|1	1429869
CDH20_IL13	1546034
CDH20_IL15|IL15S48AA	1479232
CDH20_IL1B	1405412
CDH20_IL6	1436489
CDH20_IL7|1	1416232
CDH20_JAG1|1	1433412
CDH20_JAG2|Long	1403876
CDH20_KITLG|1	1399631
CDH20_KNG1|HMW	1426689
CDH20_LEP	1469466
CDH20_LYVE1	1402163
CDH20_NRG1|1	1424870
CDH20_NRG1|10	1491225
CDH20_NRG1|6	1401129
CDH20_PDGFAB	1432263
CDH20_PDGFB|1	1417131
CDH20_PTN	1419689
CDH20_SHH	1493325
CDH20_TGFB1||Cterminus	1398870
CDH20_TGFB1||LAP	1416431
CDH20_TGFB2|A	1435132
CDH20_THPO|1	1402892
CDH20_TNF	1429135
CDH20_TNFRSF11B	1407792
CDH20_TNFSF11|1	1422212
CDH20_VEGFA|VEGF206	1435376
CDH20_WNT10A	1417825
CDH20_WNT3A|1	1430984
CDH20_Wnt5a|1	1412732
CDH3|1_ANGPT1|1	1399188
CDH3|1_ANGPT2|1	1455498
CDH3|1_AREG	1432865
CDH3|1_BMP2	1397110
CDH3|1_BMP3	1471310
CDH3|1_BMP4	1421501
CDH3|1_BMP5|1	1423892
CDH3|1_BMP6	1408606
CDH3|1_BMP7	1434265
CDH3|1_CSF2	1473697
CDH3|1_CTGF|1	1413003
CDH3|1_CXCL1	1410698
CDH3|1_CXCL12|Alpha	1427965
CDH3|1_CXCL12|Beta	1437616
CDH3|1_CXCL8|1	1406498
CDH3|1_DLL1|1	1474506
CDH3|1_DLL4	1411088
CDH3|1_EGF|1	1396600
CDH3|1_FASLG|1	1440401
CDH3|1_FBS	1436803
CDH3|1_FGF2|3	1414206
CDH3|1_FGF6	1415408
CDH3|1_FLT3LG|1	1460208
CDH3|1_GPNMB|1	1427385
CDH3|1_HGF|1	1462385
CDH3|1_IGF1|1	1406998
CDH3|1_IGFBP2	1439397
CDH3|1_IGFBP3|1	1480309
CDH3|1_IL13	1400792
CDH3|1_IL15|IL15S48AA	1428593
CDH3|1_IL1B	1456085
CDH3|1_IL6	1436103
CDH3|1_IL7|1	1415795
CDH3|1_JAG1|1	1433598
CDH3|1_JAG2|Long	1454503
CDH3|1_KITLG|1	1399695
CDH3|1_KNG1|HMW	1426608
CDH3|1_LEP	1418506
CDH3|1_LYVE1	1402036
CDH3|1_NRG1|1	1425126
CDH3|1_NRG1|10	1438498
CDH3|1_NRG1|6	1401288
CDH3|1_PDGFAB	1432103
CDH3|1_PDGFB|1	1417388
CDH3|1_PTN	1419510
CDH3|1_SHH	1493395
CDH3|1_TGFB1||Cterminus	1398608
CDH3|1_TGFB1||LAP	1416765
CDH3|1_TGFB2|A	1434888
CDH3|1_THPO|1	1402503
CDH3|1_TNF	1429293
CDH3|1_TNFRSF11B	1457706
CDH3|1_TNFSF11|1	1422375
CDH3|1_VEGFA|VEGF206	1435636
CDH3|1_WNT10A	1418001
CDH3|1_WNT3A|1	1430503
CDH3|1_Wnt5a|1	1412685
CDH6|1_ANGPT1|1	1545040
CDH6|1_ANGPT2|1	1404627
CDH6|1_AREG	1482929
CDH6|1_BMP2	1397394
CDH6|1_BMP3	1421077
CDH6|1_BMP4	1421407
CDH6|1_BMP5|1	1423624
CDH6|1_BMP6	1408474
CDH6|1_BMP7	1433929
CDH6|1_CSF2	1422807
CDH6|1_CTGF|1	1413494
CDH6|1_CXCL1	1410207
CDH6|1_CXCL12|Alpha	1478619
CDH6|1_CXCL12|Beta	1489674
CDH6|1_CXCL8|1	1406435
CDH6|1_DLL1|1	1424574
CDH6|1_DLL4	1411024
CDH6|1_EGF|1	1396172
CDH6|1_FASLG|1	1440512
CDH6|1_FBS	1437294
CDH6|1_FGF2|3	1413766
CDH6|1_FGF6	1415574
CDH6|1_FLT3LG|1	1409974
CDH6|1_GPNMB|1	1477919
CDH6|1_HGF|1	1411627
CDH6|1_IGF1|1	1457224
CDH6|1_IGFBP2	1438927
CDH6|1_IGFBP3|1	1429782
CDH6|1_IL13	1400612
CDH6|1_IL15|IL15S48AA	1428524
CDH6|1_IL1B	1405219
CDH6|1_IL6	1436672
CDH6|1_IL7|1	1415807
CDH6|1_JAG1|1	1433424
CDH6|1_JAG2|Long	1404374
CDH6|1_KITLG|1	1400010
CDH6|1_KNG1|HMW	1426366
CDH6|1_LEP	1418974
CDH6|1_LYVE1	1452782
CDH6|1_NRG1|1	1475794
CDH6|1_NRG1|10	1438327
CDH6|1_NRG1|6	1401224
CDH6|1_PDGFAB	1432472
CDH6|1_PDGFB|1	1417129
CDH6|1_PTN	1419674
CDH6|1_SHH	1439529
CDH6|1_TGFB1||Cterminus	1398774
CDH6|1_TGFB1||LAP	1466927
CDH6|1_TGFB2|A	1435010
CDH6|1_THPO|1	1402974
CDH6|1_TNF	1429127
CDH6|1_TNFRSF11B	1407774
CDH6|1_TNFSF11|1	1422019
CDH6|1_VEGFA|VEGF206	1486382
CDH6|1_WNT10A	1417907
CDH6|1_WNT3A|1	1430472
CDH6|1_Wnt5a|1	1412229
CDH8_ANGPT1|1	1399009
CDH8_ANGPT2|1	1404905
CDH8_AREG	1432504
CDH8_BMP2	1542585
CDH8_BMP3	1420663
CDH8_BMP4	1472221
CDH8_BMP5|1	1474304
CDH8_BMP6	1408289
CDH8_BMP7	1434538
CDH8_CSF2	1423315
CDH8_CTGF|1	1413586
CDH8_CXCL1	1460937
CDH8_CXCL12|Alpha	1428215
CDH8_CXCL12|Beta	1437992
CDH8_CXCL8|1	1406421
CDH8_DLL1|1	1424389
CDH8_DLL4	1411105
CDH8_EGF|1	1396665
CDH8_FASLG|1	1440637
CDH8_FBS	1420097
CDH8_FGF2|3	1413996
CDH8_FGF6	1415180
CDH8_FLT3LG|1	1409664
CDH8_GPNMB|1	1427515
CDH8_HGF|1	1411912
CDH8_IGF1|1	1406905
CDH8_IGFBP2	1438936
CDH8_IGFBP3|1	1430265
CDH8_IL13	1400705
CDH8_IL15|IL15S48AA	1428409
CDH8_IL1B	1405238
CDH8_IL6	1487763
CDH8_IL7|1	1416338
CDH8_JAG1|1	1433815
CDH8_JAG2|Long	1404064
CDH8_KITLG|1	1545642
CDH8_KNG1|HMW	1426792
CDH8_LEP	1468986
CDH8_LYVE1	1401786
CDH8_NRG1|1	1424973
CDH8_NRG1|10	1438537
CDH8_NRG1|6	1401412
CDH8_PDGFAB	1432089
CDH8_PDGFB|1	1417505
CDH8_PTN	1419464
CDH8_SHH	1493204
CDH8_TGFB1||Cterminus	1398765
CDH8_TGFB1||LAP	1416805
CDH8_TGFB2|A	1435121
CDH8_THPO|1	1402597
CDH8_TNF	1480038
CDH8_TNFRSF11B	1407473
CDH8_TNFSF11|1	1472904
CDH8_VEGFA|VEGF206	1435696
CDH8_WNT10A	1418415
CDH8_WNT3A|1	1431086
CDH8_Wnt5a|1	1462615
CEACAM6_ANGPT1|1	1399232
CEACAM6_ANGPT2|1	1455520
CEACAM6_AREG	1483320
CEACAM6_BMP2	1397266
CEACAM6_BMP3	1420681
CEACAM6_BMP4	1421535
CEACAM6_BMP5|1	1423924
CEACAM6_BMP6	1408376
CEACAM6_BMP7	1433920
CEACAM6_CSF2	1473705
CEACAM6_CTGF|1	1413361
CEACAM6_CXCL1	1410340
CEACAM6_CXCL12|Alpha	1427925
CEACAM6_CXCL12|Beta	1437866
CEACAM6_CXCL8|1	1406140
CEACAM6_DLL1|1	1424566
CEACAM6_DLL4	1410805
CEACAM6_EGF|1	1542401
CEACAM6_FASLG|1	1440315
CEACAM6_FBS	1436781
CEACAM6_FGF2|3	1413696
CEACAM6_FGF6	1465681
CEACAM6_FLT3LG|1	1409769
CEACAM6_GPNMB|1	1427232
CEACAM6_HGF|1	1411520
CEACAM6_IGF1|1	1406932
CEACAM6_IGFBP2	1438805
CEACAM6_IGFBP3|1	1430069
CEACAM6_IL13	1400320
CEACAM6_IL15|IL15S48AA	1428415
CEACAM6_IL1B	1405205
CEACAM6_IL6	1487686
CEACAM6_IL7|1	1416032
CEACAM6_JAG1|1	1433525
CEACAM6_JAG2|Long	1404266
CEACAM6_KITLG|1	1400220
CEACAM6_KNG1|HMW	1426666
CEACAM6_LEP	1469486
CEACAM6_LYVE1	1452181
CEACAM6_NRG1|1	1424881
CEACAM6_NRG1|10	1438340
CEACAM6_NRG1|6	1401524
CEACAM6_PDGFAB	1482666
CEACAM6_PDGFB|1	1467920
CEACAM6_PTN	1419481
CEACAM6_SHH	1439520
CEACAM6_TGFB1||Cterminus	1544174
CEACAM6_TGFB1||LAP	1416725
CEACAM6_TGFB2|A	1434835
CEACAM6_THPO|1	1403081
CEACAM6_TNF	1479405
CEACAM6_TNFRSF11B	1458381
CEACAM6_TNFSF11|1	1422332
CEACAM6_VEGFA|VEGF206	1435477
CEACAM6_WNT10A	1418324
CEACAM6_WNT3A|1	1430776
CEACAM6_Wnt5a|1	1412532
COL1_ANGPT1|1	1399445
COL1_ANGPT2|1	1404845
COL1_AREG	1432662
COL1_BMP2	1397151
COL1_BMP3	1420888
COL1_BMP4	1421962
COL1_BMP5|1	1423424
COL1_BMP6	1408298
COL1_BMP7	1433908
COL1_CSF2	1422872
COL1_CTGF|1	1412983
COL1_CXCL1	1410267
COL1_CXCL12|Alpha	1427672
COL1_CXCL12|Beta	1437551
COL1_CXCL8|1	1406208
COL1_DLL1|1	1424551
COL1_DLL4	1411060
COL1_EGF|1	1396134
COL1_FASLG|1	1440208
COL1_FBS	1420534
COL1_FGF2|3	1413988
COL1_FGF6	1415239
COL1_FLT3LG|1	1409898
COL1_GPNMB|1	1427045
COL1_HGF|1	1412050
COL1_IGF1|1	1406708
COL1_IGFBP2	1439418
COL1_IGFBP3|1	1429798
COL1_IL13	1400408
COL1_IL15|IL15S48AA	1428533
COL1_IL1B	1405303
COL1_IL6	1436146
COL1_IL7|1	1416026
COL1_JAG1|1	1484262
COL1_JAG2|Long	1403898
COL1_KITLG|1	1399650
COL1_KNG1|HMW	1426751
COL1_LEP	1418739
COL1_LYVE1	1401934
COL1_NRG1|1	1425046
COL1_NRG1|10	1438560
COL1_NRG1|6	1401208
COL1_PDGFAB	1431993
COL1_PDGFB|1	1417333
COL1_PTN	1419441
COL1_SHH	1439555
COL1_TGFB1||Cterminus	1398524
COL1_TGFB1||LAP	1416460
COL1_TGFB2|A	1434650
COL1_THPO|1	1402898
COL1_TNF	1429572
COL1_TNFRSF11B	1407688
COL1_TNFSF11|1	1422362
COL1_VEGFA|VEGF206	1435756
COL1_WNT10A	1418255
COL1_WNT3A|1	1431088
COL1_Wnt5a|1	1412577
COL23A1|1_ANGPT1|1	1399114
COL23A1|1_ANGPT2|1	1405012
COL23A1|1_AREG	1432730
COL23A1|1_BMP2	1397187
COL23A1|1_BMP3	1471671
COL23A1|1_BMP4	1421738
COL23A1|1_BMP5|1	1423430
COL23A1|1_BMP6	1408071
COL23A1|1_BMP7	1434530
COL23A1|1_CSF2	1473612
COL23A1|1_CTGF|1	1413571
COL23A1|1_CXCL1	1410330
COL23A1|1_CXCL12|Alpha	1428112
COL23A1|1_CXCL12|Beta	1437787
COL23A1|1_CXCL8|1	1406236
COL23A1|1_DLL1|1	1424171
COL23A1|1_DLL4	1410830
COL23A1|1_EGF|1	1396579
COL23A1|1_FASLG|1	1440830
COL23A1|1_FBS	1420089
COL23A1|1_FGF2|3	1413965
COL23A1|1_FGF6	1415071
COL23A1|1_FLT3LG|1	1409787
COL23A1|1_GPNMB|1	1427130
COL23A1|1_HGF|1	1412012
COL23A1|1_IGF1|1	1406936
COL23A1|1_IGFBP2	1492623
COL23A1|1_IGFBP3|1	1480571
COL23A1|1_IL13	1546343
COL23A1|1_IL15|IL15S48AA	1428636
COL23A1|1_IL1B	1405430
COL23A1|1_IL6	1436189
COL23A1|1_IL7|1	1416330
COL23A1|1_JAG1|1	1484107
COL23A1|1_JAG2|Long	1404271
COL23A1|1_KITLG|1	1399732
COL23A1|1_KNG1|HMW	1426379
COL23A1|1_LEP	1469571
COL23A1|1_LYVE1	1452178
COL23A1|1_NRG1|1	1424994
COL23A1|1_NRG1|10	1438130
COL23A1|1_NRG1|6	1401230
COL23A1|1_PDGFAB	1431878
COL23A1|1_PDGFB|1	1417322
COL23A1|1_PTN	1419687
COL23A1|1_SHH	1493222
COL23A1|1_TGFB1||Cterminus	1398463
COL23A1|1_TGFB1||LAP	1416622
COL23A1|1_TGFB2|A	1434630
COL23A1|1_THPO|1	1402887
COL23A1|1_TNF	1429030
COL23A1|1_TNFRSF11B	1407665
COL23A1|1_TNFSF11|1	1422438
COL23A1|1_VEGFA|VEGF206	1486371
COL23A1|1_WNT10A	1417830
COL23A1|1_WNT3A|1	1430663
COL23A1|1_Wnt5a|1	1412437
COL2A1|2_ANGPT1|1	1544725
COL2A1|2_ANGPT2|1	1404936
COL2A1|2_AREG	1432612
COL2A1|2_BMP2	1397065
COL2A1|2_BMP3	1471481
COL2A1|2_BMP4	1421526
COL2A1|2_BMP5|1	1423830
COL2A1|2_BMP6	1408268
COL2A1|2_BMP7	1434437
COL2A1|2_CSF2	1423107
COL2A1|2_CTGF|1	1413165
COL2A1|2_CXCL1	1410530
COL2A1|2_CXCL12|Alpha	1427820
COL2A1|2_CXCL12|Beta	1437665
COL2A1|2_CXCL8|1	1406333
COL2A1|2_DLL1|1	1424270
COL2A1|2_DLL4	1410924
COL2A1|2_EGF|1	1396270
COL2A1|2_FASLG|1	1440312
COL2A1|2_FBS	1425664
COL2A1|2_FGF2|3	1414173
COL2A1|2_FGF6	1415371
COL2A1|2_FLT3LG|1	1459964
COL2A1|2_GPNMB|1	1427012
COL2A1|2_HGF|1	1411936
COL2A1|2_IGF1|1	1406607
COL2A1|2_IGFBP2	1439130
COL2A1|2_IGFBP3|1	1430181
COL2A1|2_IL13	1400630
COL2A1|2_IL15|IL15S48AA	1428424
COL2A1|2_IL1B	1405312
COL2A1|2_IL6	1436268
COL2A1|2_IL7|1	1415707
COL2A1|2_JAG1|1	1433324
COL2A1|2_JAG2|Long	1404068
COL2A1|2_KITLG|1	1399826
COL2A1|2_KNG1|HMW	1426471
COL2A1|2_LEP	1418975
COL2A1|2_LYVE1	1401968
COL2A1|2_NRG1|1	1425071
COL2A1|2_NRG1|10	1438536
COL2A1|2_NRG1|6	1401433
COL2A1|2_PDGFAB	1432275
COL2A1|2_PDGFB|1	1417507
COL2A1|2_PTN	1419364
COL2A1|2_SHH	1439933
COL2A1|2_TGFB1||Cterminus	1398370
COL2A1|2_TGFB1||LAP	1416626
COL2A1|2_TGFB2|A	1434738
COL2A1|2_THPO|1	1402665
COL2A1|2_TNF	1429226
COL2A1|2_TNFRSF11B	1407594
COL2A1|2_TNFSF11|1	1422407
COL2A1|2_VEGFA|VEGF206	1435877
COL2A1|2_WNT10A	1417912
COL2A1|2_WNT3A|1	1430671
COL2A1|2_Wnt5a|1	1412630
COL3A1|1_ANGPT1|1	1399240
COL3A1|1_ANGPT2|1	1404827
COL3A1|1_AREG	1432704
COL3A1|1_BMP2	1542579
COL3A1|1_BMP3	1420884
COL3A1|1_BMP4	1421336
COL3A1|1_BMP5|1	1423939
COL3A1|1_BMP6	1408091
COL3A1|1_BMP7	1434317
COL3A1|1_CSF2	1423117
COL3A1|1_CTGF|1	1413274
COL3A1|1_CXCL1	1410440
