	ALCAM|1	BCAN|1	BGN	CD44|1	CDH15	CDH1|1	CDH20	CDH3|1	CDH6|1	CDH8	CEACAM6	COL1	COL23A1|1	COL2A1|2	COL3A1|1	COL4	COL5A1	DCN|A	DSG2	ECM1|1	ELN|3	FBN1	FN1|1	GAP43|1	HA<500kDa	HA>500kDa	ICAM1	ITGA10B1	ITGA2B1	ITGA3B1	ITGA4B1	ITGA6B4	ITGA9B1	ITGAMB2	ITGAVB6	LAMB1	LUM	Laminin3B32	NID1|1	OMD	PECAM1|Long	POSTN|1	SPARC	SPP1|A	THBS1|1	TNC|1	VCAM1|1	VTN
CTGF|1	-0.10290683128869266	-0.27522724764677969	0.36960435083651927	-0.11760377139814324	0.33551702969248037	0.023215542025605104	-0.15688140192779043	-0.014650124173934269	-0.43097763703725039	-0.53522171242137973	-0.10657793854696998	-0.3348550374961643	-0.34369500658060309	0.00048827820075273727	-0.068923173348635708	-0.44648958440559755	-0.41931731388583959	-0.17188218246270659	-0.085595076223614064	-0.46838932989521126	0.0098787346442709909	-0.13315146469889835	-0.21964947193919518	0.032847283512876128	-0.094147290552172233	-0.27980451429159336	-0.45810879973474078	-0.18904380461167145	-0.24400675028184224	-0.35150191821845772	-0.16839159216308827	0.36398151566877845	0.28403573783882469	-0.31467824594860494	-0.49793691762346587	0.019144080324362059	-0.10491575269000937	-0.5270126590439379	0.76658973967399713	0.065935505846119735	0.24889391168875558	0.16988110269464379	-0.10906049355268825	-0.19976579703737912	0.86712159997758165	-0.24213008883043524	0.30121523295399355	-0.37571978742471562
CXCL1	-0.25360095854008541	0.25273481212596965	0.18958426063780162	-0.22765477350191279	0.29458078789911385	0.16050673192070888	-0.20560132050294563	0.11971704845021403	-0.38915310882355231	0.14570612860727639	0.22387890818980588	-0.11245993172466752	-0.5489088299403112	-0.074043778166047097	-0.11063331457863046	-0.077881104010020727	0.010700891089649296	-0.3917714983724192	0.20266191000917974	0.25515481174997517	0.49221289899513515	0.11133462730059422	0.064852404094164026	0.29361564772410437	0.20172357928347667	-0.23531333952027511	-0.0084678651640116443	-0.33231886359183327	0.72078847647993549	-0.034288939438757077	0.37853547204859866	0.43097296759416143	0.60014238001050535	0.3797222370045355	0.37673387705524813	0.16929308210653571	0.060800602655744822	0.067697780313822564	1.6242526197130998	0.36234077737126236	-0.22733484740686388	-0.16657033690691314	-0.30339325508747489	-0.16590724986074937	0.36039441135166	-0.083752373407995226	0.17703565106605765	0.24275990968758462
CXCL12|Alpha	-0.68344400844677644	-0.15095651363120394	-0.3581149157138937	-0.03004410996533597	-0.24961707437324171	-0.30087495414934784	-0.50056245635881613	-0.04041043036358595	-0.43944763572126877	-0.6697819130805307	-0.89897232060274312	-0.87810027066985252	-0.45256103102505568	-0.70896839148253643	-0.46675752808079751	-0.69111866013472212	-0.79276758082604881	-0.56331444070063752	-0.37270819261936161	-0.71105416663853027	-0.50309326837328605	-0.48273059797720574	-0.43176762214346276	-0.34405604049792271	-0.43466661726173095	-0.47957244484897921	-0.058360250322142551	-0.075452167902912856	-0.5460974123564416	-0.24111311705343522	-0.55595614051450182	-0.060401343062625193	-0.54282665954113163	-0.80837246761865478	-0.10990588485413247	-0.25676804815141274	-0.5697880290596844	-0.60682617692398511	0.30698998833446789	-0.020265810155193287	-0.45476834235123464	-0.24447323469976362	-0.60130521766360645	-0.47527042188370566	-0.10646355156326504	-0.34234917222545092	-0.77255504334607983	-0.77175433446014685
CXCL12|Beta	-0.35001131283705533	-0.20695966593444068	-0.20552089215502886	-0.68568527840874349	-0.4938279226931942	-0.18080436719168361	-0.32586136090237211	-0.013969164161565715	-0.20577826286836418	-0.10051364111399357	0.077915755092580238	-0.30949508574947915	-0.70784418190831244	-0.45802122220034225	-0.45539210887175152	-0.32597217329283656	-0.24801744389799391	-0.1164027080692429	-0.42195536369753273	-0.27244442680883552	-0.56752888613151409	-0.64023432535227687	-0.14883499254280291	-0.4034210977441085	-0.50243554321698336	-0.065500500320592112	-0.34942686684218771	-0.35892813567617043	-0.30807418493627131	-0.51097524646919712	-0.071005373911387462	-0.5852177607834933	-0.25975462080408102	-0.12389326820528905	-0.58180044964531163	-0.59061897117030671	-0.56586848757117336	0.38534864676551756	-0.035715202141827621	-0.68119916389156809	-0.1574140163206651	-0.17844513565277029	-0.29815647598973793	-0.38827197158970089	0.11750973712403509	-0.12743032821703601	-0.2623515627935058	-0.34953589193603152
CXCL8|1	-0.36570020257082098	0.96585365258443456	-0.12228470124694044	0.32712567205975818	-0.10713200049928991	0.042561240644684584	0.03562295516433852	0.61984732525028297	0.41854768148922483	0.024668614177982041	0.10614074332174699	0.00055619547232665576	-0.10117315356691685	-0.4368757158845305	0.57149022788906567	0.60948636674189327	-0.55568804602144273	0.28063093777698511	0.48604136376493556	-0.44635553715906873	0.51846292445877418	-0.11926953184834511	0.59152046111375411	0.023306694153245728	0.2327867945458186	0.048041092082794966	0.60244263076094473	-0.04495731296585357	0.2702217222598462	-0.18997856074413486	0.38169541247344424	0.1801544836686341	-0.13673856901601683	0.30762805322794673	-0.30623684401051121	0.27803399578756188	-0.33352528881059551	0.74193934468560685	1.2518425594059566	0.15522169581422182	-0.62345161008683248	-0.095750495620658932	0.51773906932751745	0.20740360794306911	0.72799843104658046	0.47124254774812374	0.66061198656809206	-0.33876028061171187
DLL1|1	0.64755757205277831	-0.1461486857223597	0.31484515698107257	-0.10083177991242186	0.48770712421513746	-0.32437433011420935	-0.19354779209504852	0.58039453965183863	0.17513396746196333	-0.051713294190919176	0.00057764303177192838	-0.3119383202295497	0.32701128507605326	-0.36227752954277737	-0.21076124584600631	-0.44365314466904299	-0.55001516654833205	-0.22242871818389887	0.29734752306747386	-0.2629520944579552	0.78766554142161271	0.17262281571031962	0.17289448479661768	-0.020995027176311919	0.36495201773364988	0.31668964709331288	0.21209168697834727	0.18294445369306001	0.3756078801844035	0.099697539005247748	0.56815334509880155	-0.30383471735271134	0.074226774868099712	-0.21739390360426616	-0.40413422909564378	-0.10290325669545217	-0.15137831563361573	0.39218505633850154	0.61343986686619179	-0.3837930062590072	-0.4472616965456051	0.20203993078528432	-0.24712737018104089	-0.17675971493974457	0.44841162071928709	0.025437151724747559	0.39933781741329399	0.36830498619349811
DLL4	0.71280462247666165	0.96645597154550467	0.7908362056261814	0.78966552633982712	1.2621302387529103	0.76701511626965024	0.98525297010212531	0.42391850783349139	0.9743808447603054	0.78059320869473714	0.75787666864960623	0.66247613694315699	0.40069258825154852	0.40382750652370913	0.74635396733796466	0.46519612328135129	0.42526434218864273	0.22518542201930877	0.94063668456737981	0.37143454257579755	1.0309845287279931	1.1516967551723767	0.32105065084705953	0.20598091983324063	0.59451418295290337	0.15286425157192915	0.62673199183201789	0.36863563606826927	0.40274083017851292	0.67425799626475447	0.83855702539054056	0.86279455485962153	0.52673989510779062	0.33398710378542795	0.89536267387633173	0.60150251273862021	0.46510675845033134	0.93266712893707016	1.7418674611143512	0.4103976089002554	0.63980427931353567	0.74868817672419219	0.5033048618212641	0.3938132835596756	0.57324714046690739	0.6231055669892509	0.47697976989956942	0.59349184928604148
EGF|1	-0.37375554843890929	-0.18795712826647526	-0.070199303135592514	-0.36547321590003096	-0.38595920976291859	-0.074565668779200317	-0.49433551493338468	-0.10528929768367029	-0.018087095574939788	-0.23011051905832627	-0.23688616054621731	-0.35140540420095673	-0.60070111140591342	0.14670522741807243	-0.48866263546027239	-0.50520585297858467	-0.63893853530249545	-0.39499041958573866	-0.34928745770579778	-0.10781117321503783	0.49101183566623563	-0.47920962363504055	-0.42566936607469824	-0.21447882281641309	-0.2257280677451351	-0.37121758723795761	-0.22312397656923014	-0.17034510736917235	0.0064256775736805253	-0.54676407399584581	-0.21002130504516622	-0.25458754627454017	-0.28548454295118741	-0.3638360521957561	-0.4352242538072929	-0.32966830270379882	-0.33267453561929178	-0.28173300734499251	1.0810038119461711	-0.61366616109020877	-0.34264228887119508	-0.386893965895382	0.09485932705385744	-0.3720111469374105	0.12025681202957204	-0.37697268235560732	-0.41019495193537892	-0.23588169984555857
FASLG|1	-0.19210723101901683	-0.053793707457051095	-0.520817888957674	-0.84598969958796122	0.040886543711381888	-0.34199171290137337	-0.41197509936928495	-0.19739405442212454	-0.80448331017269303	-0.3620505428719889	-0.089773775722082672	-0.69131883735620658	-0.67785155732158331	-0.13915141945354054	-0.65125300901696914	-0.22684870272611785	-0.87147654939469421	-0.68384078829650241	-0.35109620188563084	-0.63533355801917224	-0.0035903326869728596	-0.23362970610387002	0.26198228483985753	-0.20232520579777452	-0.66320466151750268	-0.091117822780613408	-0.21933133314076611	-0.18049873946959741	-0.31242803950353704	-0.75027639097294407	-0.46459311187350755	-0.1811314424732143	-0.57513740784450573	-0.56818661128781678	-0.49614604640983756	-0.72199420925192404	-0.5776128136637414	-0.5701758724263073	0.30548687187672108	-0.38526931326744845	-0.79434755103847032	-0.34623475507817464	-0.46580132438889044	-0.24147415097075325	-0.014576845012497643	-0.40940675412578875	-0.68110801176392977	-0.716056809878997
FBS	-0.015052265913522217	0.27870423202020739	0.14718243561571606	0.030159189395812285	0.10729533693851789	0.080142726681583815	-0.14504592370758096	0.37153999307640012	-0.29239601898222789	-0.10993626889667854	0.029964374064190544	-0.016666194761731951	-0.16102256819722882	-0.050027873477893454	-0.18634141212164487	-0.26930950853667651	-0.091083864144826845	0.03714036999504889	0.14067310132426356	-0.24681995516233404	0.24207001319211446	-0.21494351993771463	0.41927689851034344	-0.08151289074264878	-0.20265585567254726	-0.097026625407617334	0.11119343086758367	-0.16046493165166761	0.16144863723965247	-0.10756810087466442	0.07681120578118085	-0.012616180619932591	0.0096606844565833381	0.1791124897389475	0.18156466070212049	-0.14490651457119105	-0.076885579792464367	0.11697354813791914	0.9316090493378002	0.29150663771204621	0.49420037283700741	-0.057366513401207624	-0.076070572533567818	-0.073723852070997381	0.0018698584883113049	0.12429431509502772	0.0058108475362676328	0.060010617549533234
