	ALCAM|1	BCAN|1	BGN	CD44|1	CDH15	CDH1|1	CDH20	CDH3|1	CDH6|1	CDH8	CEACAM6	COL1	COL23A1|1	COL2A1|2	COL3A1|1	COL4	COL5A1	DCN|A	DSG2	ECM1|1	ELN|3	FBN1	FN1|1	GAP43|1	HA<500kDa	HA>500kDa	ICAM1	ITGA10B1	ITGA2B1	ITGA3B1	ITGA4B1	ITGA6B4	ITGA9B1	ITGAMB2	ITGAVB6	LAMB1	LUM	Laminin3B32	NID1|1	OMD	PECAM1|Long	POSTN|1	SPARC	SPP1|A	THBS1|1	TNC|1	VCAM1|1	VTN
ANGPT1|1	0.041814804787227586	-1.0753415694197677	-0.62514241367770362	-0.055523093796271371	-0.98170427028381901	-0.17548924801806509	-1.0977574955815643	-0.1469157670378041	-1.0670000542716025	0.89352900058842766	-1.0437651429861678	-0.40820235426069557	-0.83243664830519715	-0.83471160698196956	-0.67030792660722294	-0.69994305496997722	-1.4184053378770338	-1.3328062260656808	0.24067652591948502	-0.66927661200708688	-1.5452267009115019	-0.94906619646772516	-0.83125366979327586	-1.5165622215841708	-0.34608081599363183	-0.091801101495199905	-0.41162995866703206	-0.49201183191298736	-0.87511487308144664	-0.48124369417626522	-0.65729516297608559	0.26736937439361402	0.050611311670747609	0.36373662394168982	-1.1137732046660413	-0.92904656011212894	-1.240624900482866	-0.23718612733212988	0.19678498984895773	-0.38020519614521658	-0.30243194218196051	-1.3390244464488581	-1.7309846600655512	0.20800811932103463	0.82737320226788891	-0.24346501328002221	-1.5333665830099286	0.49538089937091451
ANGPT2|1	-0.87987711991149031	0.271130639405878	-1.6226056287041175	0.078608469786225196	0.36382762228875998	0.9516162788020136	-0.24425366562130305	-0.41451157299094371	-0.34271387715200896	-0.85961482129703737	-0.79503632765906096	-0.61131066492292752	-0.331854741068216	-0.84047483562979275	-0.59820690294471934	-0.010721574255034587	0.31571982947061533	-0.5461255156378112	-0.41636187271471853	-0.28414127442071108	-1.4477068056338613	-0.20184843588626733	-0.40835401817248002	0.16696786479206183	-0.50077800601415023	-1.0565352443584499	-1.0512270074459813	-0.60621475748695786	0.29797515179179146	-0.052065156607577018	-1.4252605466897081	-0.035655121352459587	-0.47235618894567505	0.86792813227915044	0.28505338650772355	0.30850062726965699	-0.49201183191298736	0.77168221386050195	0.76701096537752989	-0.52016065394025013	-0.34065124795173535	0.34853989998085017	-0.026009296562945063	0.6083401808682487	0.92449877137488912	0.1127935155025243	-1.0115213953407149	0.58771388886551323
AREG	0.69888353620378763	0.057436187701064158	-0.1654187642755523	1.3838887601711136	1.1631874357418395	0.33140187794916487	0.82085165406114124	0.53948476491793995	-0.23657947168499066	1.2305868781390152	-0.049941861842589079	0.82461291907340462	0.16347959482101099	-0.12313486566994522	0.0016238681642499378	0.6425252265845478	0.51925279908584554	0.30003778099206441	-0.59571961479144808	0.42070158920806816	0.0096013899241312751	-0.090223796812638882	-0.031651194081339665	1.1356756021440733	0.49683687292404893	0.84596719785270791	-0.33073242812100767	-0.31131944741255069	-0.35836559284820269	0.69751856099772402	-0.59778224399172242	-0.11882761057525569	-0.65656717619951843	1.6655286443555266	0.85297407057716612	0.77793076702603714	0.4344120068334163	-0.30949948047113301	-1.5835976705930619	0.034686600933341423	0.27659054023013163	-0.66405937344168919	0.91266898625567228	-0.19569088106780297	1.2818796131046413	0.018640559066506582	-0.046999581953964469	0.68523378414315383
BMP2	-0.1665410772227606	0.58974618528343037	0.94685403197197004	0.76943758796608741	0.66712511307604672	-0.15971620119244337	0.27743985813612615	0.025981092396892211	-0.012207880590526144	0.94679336640725709	0.61361808499836146	2.3966396975054369	0.57873538528785229	0.45834457211306029	-0.64452506160380352	0.33410149557893554	1.3636871271213737	0.75281522323447114	0.9777631371937171	0.56111203873845639	-0.75354108139473341	0.44891107680004522	0.58844187564208117	0.0039594924057353249	0.62572086515879066	0.77677812129647239	1.1438654533804533	0.91916020168006207	-0.96001633089858962	0.91012103253768672	0.26858268568789245	0.24164717495490817	-0.56547783078155522	1.6698662322325728	-0.096866676148813127	0.45710092803642538	0.46271249277246412	-0.096169022154603101	-1.6348600727763314	0.99923874710244842	0.5920818095249164	0.12404697775695769	0.72117813123615626	0.8491218072178327	0.74978194499877437	-0.01366385414366054	-0.66466602908882833	0.0068714395120047893
BMP3	-0.4425087311064213	-0.48825056690072405	-0.13093039073568358	-0.80498548027214445	-1.2033155781837999	0.33674044764399125	-1.070366993113226	-0.5461255156378112	0.23151602564768176	-0.080365642546625565	-1.3331398866716075	-0.55974493491608845	-0.79082007091144291	0.41339138866004038	0.96684333554521118	0.60639888279740373	-0.53951296908399349	-0.85524690063763487	-0.077575026569784072	-0.40162014048923361	-1.3753631197125018	-0.41384425177909012	-0.36070121708968877	-1.0168902978178971	-1.0211975529125867	0.64525517699667501	-0.36012489422490668	-1.0093374350110134	-1.1741354415564003	-0.046089598483255639	-0.77268106706197803	-0.28304929425586062	-0.37662592782709492	-0.83322530064647871	0.67528463153006968	-1.5695535923617869	0.17300408848109819	-0.23039158408417049	-0.72442161033204822	-0.65984311669407048	0.17861565321713699	0.025465435096823807	0.08673765545789168	-0.72081200923156874	0.60642921557976026	0.37113782283678842	0.35654775452308868	-0.88551901742988492
BMP4	-0.305859546588297	0.31271688401727571	0.024343122149615513	0.40262325092331824	0.4516410272121717	0.9655390259038612	-0.03535179352888998	0.28596336997843236	0.020369527660854099	0.1266555970396562	0.52450037043360043	-0.88439670448267793	0.22365983501722839	-0.38099384848649814	-0.2082486529635863	-0.75611936789507539	-0.12228554776394937	-1.2478137699014671	-1.0850783925563536	-0.66421103735347364	0.74459503921573256	-1.00017693473921	-1.1372811109926884	-0.69894207315219825	-0.024249995186241057	0.052613275306306898	-0.95485975789790556	0.50096213132459544	-0.077302031528570958	0.22365983501722839	0.026496749696960614	-0.9913197622909764	-0.49713807213131422	-0.021611043121185388	-1.0474657424337181	-0.66348305057690637	-0.76673584172001308	0.95122195263137455	-0.47857440932885237	0.49629088284162337	-0.49195116634827302	1.2846095635167682	-0.018820427144344575	-1.3192171395697607	0.55149654673129833	0.18465187690617202	-1.1382820928104687	-1.2481777632897504
BMP5|1	1.2105369090010625	0.12080137004476213	0.97154491681054045	0.75697081441737424	0.11030622734925311	-0.71113585165969706	-1.3424520508551954	0.6734646645886514	-0.16056551909843855	-0.76327790453131872	1.1771101828436872	-0.80641112104292234	0.34241267794474367	-0.15213300560320245	-0.43489520273482385	0.46225750103710939	0.13378380089354236	0.2140746757924275	-0.80413616236614993	-1.492356661263313	0.13096285213434505	-0.48764391125358486	-0.44320638510063198	0.31453685095869338	0.49471357815906097	-0.53893664621921145	0.37829635947303242	0.0483363529939752	1.5621545220829913	-0.67871010732010262	0.70337278799261882	-0.25204919068704273	0.36734622504216802	0.96559969146857549	-0.27874203916117107	-0.54030162142527494	-0.82737107365158458	-0.99456537000317125	-2.367457432261733	1.0994885927922149	-0.80225552986001791	-0.15537861331539801	-0.051974158260506199	-0.71359280703061168	1.5179293254065374	-0.89941143174937466	0.028953705067874657	0.37423176663719887
BMP6	-1.5375221741928324	-0.18301177804259167	-0.13863491745435316	-0.66651632881260248	0.19190141188948684	0.12871822623993048	-0.89015993313050046	-0.30934781655934784	0.13099318491670289	0.24468045319060494	-0.12841276980005589	-0.50784554430332274	-0.3059505449353685	0.24034286531355892	-0.52947281812383851	0.21986823722260793	-0.17336595325307716	-0.92713559482364039	0.095685826253196174	0.017487913336942471	0.26736937439361402	0.49610888614748105	-0.48682492612994616	-0.38044785840407258	-0.45697746829069374	1.0288738754652027	-0.63123930293145358	0.1156144642617216	-0.7800822659570773	0.013119992677538612	-0.36543313113737586	-0.47447948371066229	-0.1231045328875874	-0.90578131604433776	0.053826586600585334	0.51703850597378676	0.63609467672487174	0.15968799702639053	1.1061618049107476	-0.30649653501779339	-0.0032900425775781411	-0.14861440284979513	-0.816906263738432	0.4510950371297468	0.040874488534160917	0.19642099646067382	-0.26864122263630247	-0.80192186925409181
BMP7	0.48873802003473893	0.15665471879069442	0.51894947126227597	0.39203710988073703	-0.54494253712588991	0.023220809202407891	-0.95024917497964712	-0.83480260532904105	-1.3457886569144617	-0.03708076212323682	-0.10578451416176113	-0.99729532041529845	0.8853694821344047	-0.026979945598368218	-0.7008227056583296	-0.13805859458957043	-0.22198940337129089	-0.74577588911135084	-1.1442576509347901	-0.027465270116079459	1.8151602597224312	-0.44172007876514041	-1.376303435965567	0.030561342532793519	-0.66785097123630965	-0.029709896010494705	-0.67030792660722294	-0.0037753670952907288	-1.0435224807273125	0.3006141038568465	0.18082994632919508	-0.55704531728631856	0.67877290150112057	-0.38135784187478206	-0.11721997311033683	-0.44569367325390252	-1.0029978834984081	-0.95919734577495164	13.014144837043075	-0.65899379878807596	0.52832230101057731	-0.52425557955844015	-0.010236249737323346	-0.44972793330737892	-0.29333210747487154	-0.13954490092506197	-0.22999725791353007	0.20024292703765209
CSF2	-4.191215971474211	2.4734726352156269	3.9530147602412753	3.6686752584270907	5.4186644709474319	-3.7422907925911395	-5.1059313562308262	1.7479731468017556	4.7805840612863317	3.8216434798532615	-3.6665195022634434	4.2023502312155214	0.51430855556165966	5.5618048708899464	4.7180681968486287	3.8457883746094055	5.3189302825577345	2.6835878186023199	-0.70901255689470977	-2.9948607025331824	6.2471740882455551	7.1441751281057035	-6.3304354471991182	0.46802072968493263	-1.1966120332829107	1.6379864779754019	0.6872660805610703	-5.492371003458552	4.039129529352695	3.6530538755132542	5.6581417876556657	6.2189039350888651	-2.4732885099051809	4.3541658069121283	5.5736649887915188	-5.7419491366916535	-1.7088113961626099	2.9078987441320705	4.1854245386603361	-0.9279849127296349	3.6410420936998968	2.3171374749478324	4.9308829978650897	2.1274969196520925	-3.4525217227350598	-0.44787763358360411	-3.766496352911997	1.3399062257535155
