	ALCAM|1	BCAN|1	BGN	CD44|1	CDH15	CDH1|1	CDH20	CDH3|1	CDH6|1	CDH8	CEACAM6	COL1	COL23A1|1	COL2A1|2	COL3A1|1	COL4	COL5A1	DCN|A	DSG2	ECM1|1	ELN|3	FBN1	FN1|1	GAP43|1	HA<500kDa	HA>500kDa	ICAM1	ITGA10B1	ITGA2B1	ITGA3B1	ITGA4B1	ITGA6B4	ITGA9B1	ITGAMB2	ITGAVB6	LAMB1	LUM	Laminin3B32	NID1|1	OMD	PECAM1|Long	POSTN|1	SPARC	SPP1|A	THBS1|1	TNC|1	VCAM1|1	VTN
ANGPT1|1	-0.099880885438835429	0.11011027961975742	0.11431010292093069	0.37049932429241089	0.13950904272795914	-0.16707805825758543	0.66028713207327361	0.42509702720764853	0.55109172624280578	0.11850992622210023	0.16050815923381806	0.50069384662874139	0.10591045631858413	-0.12927964854704088	-0.29307275729274262	0.059712400005693042	-0.011684596114226509	-0.083081592234149793	0.82828006412014854	0.81568059421662875	-6.0762294430064125	1.088669108792802	-0.011684596114226509	0.013514343692801946	-0.11668017864352107	0.1899069223420235	0.31590162137717698	0.61828889906155571	0.62668854566389487	0.7652827146025718	0.41249755730412874	-0.34767046020797654	0.22350550875139477	0.25290427185960024	-0.25527434758219808	-0.095681062137662157	-0.44846621943610526	0.047112930102180678	-11.834187188913047	0.33270091458186635	-0.23427523107633916	0.43349667380998763	0.60148960585686262	-0.19647682136579089	0.29910232817249133	-0.015884419415399784	0.46289543691819307	0.36209967769007179
ANGPT2|1	0.24870444855842697	0.60988925245920922	0.076511693210378678	0.11850992622210023	0.55949137284514483	0.27810321166663243	0.42929685050882183	0.71908465828968071	0.11850992622210023	0.080711516511551951	0.11011027961975742	0.068112046608039586	0.20670621554670915	0.24870444855842697	0.00091487378928958418	0.94167529325178589	-0.099880885438835429	0.13110939612561631	0.57209084274866462	0.64768766216975371	-8.5625248373001561	0.74008377479553966	0.13530921942678958	0.21090603884788242	-0.036883535921258696	-0.42326727962907312	0.034513460198660854	0.32850109128069305	0.58889013595335027	0.24870444855842697	-0.062082475728290877	0.16050815923381806	0.076511693210378678	0.35370003108772524	0.063912223306866314	0.11011027961975742	0.60988925245920922	0.12270974952326978	-0.26787381748571043	1.0298715825763987	0.18570709904085023	0.56789101944749132	1.0760696388892896	-0.028483889318915875	0.56369119614631813	0.68128624857913245	0.14790868933030196	0.19830656894436632
AREG	-0.47786498254430326	-0.88524784275797663	-0.6332584446876659	-0.43586674953258547	-0.78025226022868199	-0.29307275729274262	-0.46526551264079091	0.22770533205256807	-0.40226816312321417	-0.46526551264079091	-0.087281415535323065	-0.1838773514622748	-0.46946533594196421	-0.85584907964977108	-0.59126021167594811	-0.58706038837477481	-0.44006657283375872	-1.1960347670446945	-0.21747593787164982	-0.62065897478414611	-3.0649561360661783	0.53849225633928588	-0.074681945631803234	-0.42326727962907312	-0.7718526136263355	-0.38126904661735156	-0.12507982524586761	-0.41486763302672652	0.16050815923381806	-0.25527434758219808	-0.64585791459117825	-0.35187028350914984	-0.45686586603844437	-0.053682829125944333	-0.5702610951700855	-0.54506215536305325	-0.083081592234149793	-0.69625579420524264	-2.8339658545017268	-0.1040807087400087	-0.46106568933961767	-1.1750356505388355	-0.49886409905016221	-0.18807717476344435	0.059712400005693042	-0.45266604273727112	-0.26787381748571043	-0.89364748936031946
BMP2	-0.80125137673454094	-1.1498367107318033	-0.95244501557673034	-0.51566339225485158	-0.74245385051813373	-0.93144589907086772	-0.6668570310970372	-1.3010303495739928	-0.74665367381930325	-0.43586674953258547	-1.2002345903458678	-0.75085349712047655	-0.9146466058661783	-0.95244501557673034	-0.79705155343336764	0.14370886602913241	-0.25527434758219808	-0.62065897478414611	-0.88944766605914982	-0.65005773789235155	-3.5941338720138356	-0.37286940001500873	-0.20487646796813372	-0.99024342528727483	-0.70465544080758546	-1.3346289359833641	-0.28887293399156938	-0.86424872625211768	-1.2758314097669605	-0.86424872625211768	-1.6916139165829729	-1.3514282291880571	-1.0994388311177428	-0.9188464291673516	-0.74665367381930325	-1.2044344136470411	-0.49886409905016221	-1.1960347670446945	-8.7263179460458602	-0.7676527903251622	-1.1960347670446945	-1.0196421883954729	-1.5152213379337589	-1.2338331767552426	-1.2758314097669605	-1.0364414816001659	-0.90624695926383547	-1.3598278757903961
BMP3	0.34110056118420917	0.66448695537444313	0.18150727573967695	0.063912223306866314	0.15210851263147523	0.15630833593264851	0.41249755730412874	0.33270091458186635	0.28650285826897526	0.78208200780725745	0.22350550875139477	-0.28047328738923027	0.27810321166663243	0.25710409516077354	0.33690073788303959	0.66028713207327361	0.10591045631858413	0.24030480195608789	0.39149844079826979	0.29070268157014478	-1.6160170971618839	0.92487600004710036	0.73168412819319306	0.58469031265217697	0.097510809716237587	-0.011684596114226509	0.23190515535374134	0.58889013595335027	0.24030480195608789	0.076511693210378678	0.1941067456431968	0.55529154954397897	-0.14187911845055326	0.21930568545022897	0.36629950099124137	0.084911339812725223	0.49229420002639857	0.25710409516077354	-0.65425756119352485	0.44609614371350742	0.10591045631858413	0.42929685050882183	0.24450462525725369	0.60568942915803592	0.35789985438889854	0.56789101944749132	0.37889897089475744	-0.083081592234149793
BMP4	0.26130391846194678	0.52169296313460023	0.1899069223420235	0.63088836896506806	0.080711516511551951	0.13530921942678958	0.11431010292093069	0.22770533205256807	0.059712400005693042	0.23190515535374134	0.084911339812725223	0.31170179807600745	0.11850992622210023	0.41669738060530198	0.20250639224553588	0.37049932429241089	0.26550374176311259	0.39569826409944309	0.32850109128069305	-0.20487646796813372	-1.0658402447083677	0.7022853650849914	0.67288660197678596	0.35370003108772524	0.11431010292093069	0.17310762913733416	-0.0032849495118836901	0.21510586214905569	0.49649402332756809	-0.020084242716569327	0.21090603884788242	0.0093145203916324016	0.1689078058361646	0.29910232817249133	-0.20487646796813372	0.24870444855842697	0.23610497865491462	0.10171063301741086	-2.9767598467415697	0.24870444855842697	0.16470798253499133	-0.13767929514937996	0.31170179807600745	0.22770533205256807	0.43769649711116088	0.45029596701468072	0.18570709904085023	0.00091487378928958418
BMP5|1	0.26970356506428589	-0.17967752816110152	0.026113813596321769	-0.062082475728290877	-0.31827169709977482	0.076511693210378678	-0.070482122330633695	0.14370886602913241	0.021913990295148494	0.12690957282444304	-0.56606127186891597	-0.087281415535323065	0.097510809716237587	0.063912223306866314	-0.30987205049742828	0.25710409516077354	0.038713283499834134	-0.28887293399156938	0.1689078058361646	-0.23427523107633916	-4.7154866934267234	0.41249755730412874	0.20250639224553588	0.11431010292093069	-0.25947417088337138	-0.49046445244782311	-0.3854688699185248	0.021913990295148494	0.00091487378928958418	0.12690957282444304	-0.22167576117281934	0.038713283499834134	-0.17547770485993197	0.36209967769007179	-0.39386851652086763	0.059712400005693042	-0.011684596114226509	-0.44426639613493202	-4.4172992390435217	0.55529154954397897	-0.045283182523601515	0.24450462525725369	-0.07888176893297652	-0.020084242716569327	-0.10828053204118197	0.17310762913733416	0.059712400005693042	0.23610497865491462
BMP6	0.13950904272795914	0.349500207786552	0.32850109128069305	-0.099880885438835429	0.57629066604983792	0.45869561361701983	-0.024284066017742603	0.14790868933030196	0.32850109128069305	0.14790868933030196	0.047112930102180678	0.11850992622210023	0.25710409516077354	0.27390338836545913	0.0051146970904628582	0.45869561361701983	-0.0032849495118836901	0.27810321166663243	0.63928801556741466	0.10591045631858413	-2.7373699185747751	0.64768766216975371	1.5422500253193665	0.076511693210378678	0.44609614371350742	-0.074681945631803234	-0.0074847728130569644	0.76108289130139861	0.5132933165322574	-0.10828053204118197	0.52589278643577353	0.61408907576038241	0.10591045631858413	0.28650285826897526	0.12690957282444304	0.59308995925452357	0.18150727573967695	0.34530038448538242	0.19830656894436632	0.66868677867561632	-0.028483889318915875	0.14370886602913241	0.82828006412014854	0.068112046608039586	1.2482623942373343	0.97527387966116463	0.36209967769007179	0.13530921942678958
BMP7	-0.19227699806461762	-0.015884419415399784	0.11011027961975742	0.25710409516077354	0.10171063301741086	-0.095681062137662157	0.23190515535374134	0.24870444855842697	-0.27207364078688373	0.093310986415071781	-0.015884419415399784	0.29070268157014478	0.21090603884788242	0.14370886602913241	-0.17547770485993197	0.080711516511551951	0.051312753403353957	0.080711516511551951	0.74848342139787871	0.33270091458186635	-3.57733457880915	0.66868677867561632	0.64348783886858418	0.40829773400296288	0.46709526021936637	0.05551257670451977	0.12270974952326978	0.34110056118420917	0.22350550875139477	0.072311869909212859	-0.1838773514622748	0.030313636897495045	0.0093145203916324016	0.49649402332756809	-0.13347947184821415	0.28650285826897526	0.47969473012288244	0.00091487378928958418	-4.2409066603943035	0.43769649711116088	-0.14607894175172653	0.021913990295148494	0.42089720390647528	-0.099880885438835429	0.35370003108772524	0.15210851263147523	0.30330215147366463	-0.36446975341266591
CSF2	0.15630833593264851	0.14790868933030196	-0.07888176893297652	0.43349667380998763	-0.028483889318915875	-0.041083359222431969	0.35370003108772524	0.35789985438889854	-0.15447858835407308	0.24450462525725369	-0.23427523107633916	-0.22587558447399261	-0.070482122330633695	0.17310762913733416	0.16050815923381806	0.56369119614631813	0.14790868933030196	-0.0032849495118836901	0.31170179807600745	0.60568942915803592	-2.6323743360454768	0.37889897089475744	0.63508819226624136	0.36629950099124137	-0.083081592234149793	0.042913106801007406	0.017714166993975222	0.27390338836545913	0.37469914759358419	0.25290427185960024	-0.020084242716569327	0.021913990295148494	-0.17967752816110152	0.23610497865491462	-0.11668017864352107	0.33270091458186635	0.28650285826897526	-0.16287823495641215	-1.8260082622204767	0.56789101944749132	-0.14607894175172653	-0.1040807087400087	0.22770533205256807	-0.17967752816110152	0.31170179807600745	0.20670621554670915	0.28650285826897526	0.042913106801007406
