	ALCAM|1	BCAN|1	BGN	CD44|1	CDH15	CDH1|1	CDH20	CDH3|1	CDH6|1	CDH8	CEACAM6	COL1	COL23A1|1	COL2A1|2	COL3A1|1	COL4	COL5A1	DCN|A	DSG2	ECM1|1	ELN|3	FBN1	FN1|1	GAP43|1	HA<500kDa	HA>500kDa	ICAM1	ITGA10B1	ITGA2B1	ITGA3B1	ITGA4B1	ITGA6B4	ITGA9B1	ITGAMB2	ITGAVB6	LAMB1	LUM	Laminin3B32	NID1|1	OMD	PECAM1|Long	POSTN|1	SPARC	SPP1|A	THBS1|1	TNC|1	VCAM1|1	VTN
ANGPT1|1	0.013490477008395268	-0.2711462958625564	0.17960157830436502	-0.42572595866785778	-0.19013429127620829	-0.2912898213272696	-0.22326893098990419	-0.21801409825997822	0.16223143678044571	0.10413634159960597	-0.021103838463612412	-0.0012522481505623411	0.052901722482834874	-0.058617505452246206	-0.64818054423469373	-0.22180925523159115	0.20572977437816006	0.32046028898152912	-0.23523827220806659	0.08939361644064836	-3.5125022847714509	0.19551204406997255	-0.56556289631420154	0.23828054378853103	-0.040517526049169729	-0.50221296840343588	-0.24122294281714846	-0.18823671279040247	-0.13203919609536852	-0.10868438396236738	-0.17539156611725196	-0.38076794531183039	0.10603392008541178	0.11873309918273137	-0.36223006318126116	-0.63971442483647978	0.086766200075685376	0.25535875016078846	-3.1871405582435788	0.14267178161905747	-0.17962462581635763	-0.96303260530271517	-0.11145776790316128	-0.24676971069873627	-0.033948985136764212	-0.27742290162330013	0.087933940682336592	-0.39667841107743795
ANGPT2|1	-0.61942493179593572	0.16646449647955266	-0.57899191329067701	-0.18458752339462048	-1.0082825538104045	0.10895327160203659	0.22222411044709256	-0.66087972333201328	0.34819412838946684	-0.6985393578964767	-0.31026560618533289	-0.072046522428721671	-0.0832860257677282	0.29783531472768382	0.024292077619907749	-0.14035934791775023	0.42993597085497087	-0.58307900541395308	-0.62584750513251153	0.40264003417452587	0.089539584016479282	0.57488177365540971	-0.44090658655430814	-0.11291744366147304	-0.20122782703938388	-0.82918033826545201	-1.0148510947228113	-0.30325916254543334	-0.51009521749832354	0.17186529678530826	-0.27260597162086947	0.35709815051517352	-0.20896410855844064	-0.41346468229803229	-0.83166178705458405	-0.80378198007081281	0.24149183045681896	-1.921747643362411	-3.6514634169628075	0.036845289141396419	-0.19582702673362828	0.022248531558269728	-0.17480769581392699	-0.21319716825754759	-0.60424430390948536	-1.1018477699182401	-0.34529782438483464	0.11099681766367463
AREG	-0.0016901508780563881	0.19740962255577835	0.40833276963194592	-0.081242479706091483	0.0072138712476502841	-0.11247954093398028	-0.12401097942464866	-0.13320693670201847	0.21682331014133568	0.18500237861012189	0.23506925712024307	0.17828787012188416	0.72552031191326727	0.3041119204884275	0.23142006772446239	0.25010391743086252	0.014658217615045195	0.27156115107805784	0.31068046140083433	0.61677446791898005	-1.1635920544948617	0.34848606354112999	-0.23582214251139158	0.66508973551912631	0.12223632100268114	0.14267178161905747	0.4137335699377015	-0.067083624850458837	0.045019473387945916	0.2563805231916062	0.12150648312352527	-0.39244535137833098	0.10369843887211193	0.012322736401745339	-0.23231892069144178	0.66538167067078946	-0.24063907251382349	0.2809030759312573	-2.6171371746225196	0.13362179191751988	-0.29377127011640169	0.61808817610146216	0.32323367292232302	0.19463623861498447	0.061221874305216584	-0.38806632410339309	0.10209279553796795	0.089101681288986531
BMP2	-0.75838606398729269	-0.17042866853898911	-0.42149289896875086	-0.36412764166706696	-1.0088664241137295	-0.074527971217852443	0.0045864548826885952	-0.60117898481702825	0.0032727467002064536	-0.45214608989331467	-0.54629517630447644	-0.70029096880645159	-0.86275288070664069	-0.21597055219834149	-0.45010254383167797	-0.52848713205306308	-0.10357551880827362	-0.64321764665643089	-0.18341978278797055	-0.21918183886662945	-2.4022729029989094	-0.35522361954136034	-0.57037982631663353	-0.63460555968238608	-0.46805655565892224	-0.17845688520970771	-0.32296478528265249	-0.61110477997355395	-0.61781928846179168	-0.022271579070263635	-0.42776950472949454	-0.48571863233450469	-0.91807459194668783	-0.54877662509360725	-0.65226763635796847	-0.41346468229803229	-0.35522361954136034	-0.49214120567107927	-2.880608648997939	-0.18663106945625849	-0.63008056483161723	-0.3704042474278107	-0.29990190830131447	-0.29829626496717049	-0.363105868636248	-0.68189905425171327	-0.67766599455260768	-0.37784859379520558
BMP3	0.22222411044709256	0.28177888138624535	0.53736810666677715	0.69778647250532821	0.53634633363595818	0.12676131585344994	0.58772692032856022	0.068082350369285227	0.48773913088414877	0.24557892258009373	0.60728657548994847	0.71442677615009165	0.59677691003009781	0.43431499812990876	0.54320680970002688	0.61823414367729312	0.38293441143730672	0.30396595291259659	0.65209862127014495	0.67559940097897697	-1.428231269476931	0.33534898171631633	0.49956250452648154	0.062097679760203375	0.41490131054435142	1.0254836802465002	0.89528060260501896	0.40687309387363285	-0.009864335124605883	0.021518693679113847	-0.087227150315172031	0.36133121021428044	0.21463379650386674	0.34220945778038625	0.21842895347547966	0.3368086574746294	0.72668805251991719	-0.69824742274481488	-2.7877732707692595	-0.0057772430013311362	0.43592064146405274	0.080343626739110774	0.82390245802353468	0.30907481806669035	0.021080790951619799	0.2517095607650065	0.25740229622242522	-0.49009765960944252
BMP4	-0.20312540552519098	-0.60322253087866629	0.18865156800590391	-0.32997122892255337	-0.36821473379034175	-0.75021187974074188	0.093626676139755324	0.034363840352264349	0.20806525559146122	-0.02475302785939441	0.043559797629634155	-0.061974759696365074	-0.012053848762074822	0.17507658345359622	-0.28530515071818779	0.58232612002280326	0.41767469448514533	-0.21042378431675368	0.030130780653158686	0.12938873221841293	-1.7807429651094173	0.16369111253875879	-0.96799550288097802	0.49547541240320553	0.079029918556629927	-0.44995657625584573	-0.65635472848124321	-0.028110282103513275	0.095086351898067079	-0.2407850400896544	0.12530164009513819	-0.68715388698163926	-0.37565908015773664	0.40672712629780194	-0.36062441984711718	-0.36602522015287281	0.13157824585588188	-0.16181658156494427	-2.5905710758212304	-0.12094566033219292	-0.57899191329067701	-0.3238405907376406	-0.65810633939121943	-0.33931315377575277	-0.22706408796151711	-0.22560441220320404	0.20062090922406631	-0.46834849081058405
BMP5|1	-0.84319322554525244	-1.1565856108549621	-0.8945738122378557	-1.1743936551063754	-1.6687858344468423	-1.0596631405030064	-1.1142550138638978	-1.1773130066230002	-1.6610495529277856	-1.1488493293359054	-1.6404681247355781	-0.62774508361831738	-0.71021676396297728	-0.52512987780894427	-1.7549067041872841	-1.158629156916599	-0.84596660948604629	-1.0174785110877742	-1.4285232046285929	-1.1181961384113415	-4.6307598832147114	-0.98448983894990927	-1.5905472138012893	-0.76247315611056743	-0.89690929345115555	-1.0763034441477699	-1.2279637554364464	-1.3981619488556922	-1.1206775872004724	-1.2624121033326232	-1.4221006312920184	-1.2357000369555031	-1.6322939404890286	-0.94303504741383293	-1.6568164932286797	-1.3101435006294446	-0.99908659653303589	-0.99324789349978504	-4.4664003928287155	-1.2146807060358018	-1.7973832687541806	-1.2657693575767421	-0.50323474143425484	-1.9953153015813643	-0.27231403646920638	-0.89690929345115555	-0.97865113591665964	-1.5803294834931005
BMP6	0.72727192282324216	0.87119595259286198	0.78288556921495112	0.26280309652818212	0.52452295999362542	0.538827782425089	0.75777914617197506	0.61297931094736713	0.84054276166829811	0.67808084976810779	0.7240606361549542	0.88141368290104949	0.86667095774209191	0.68844454765212748	0.58247208759863556	0.79120572103733278	1.0580344496568699	0.59794465063674773	1.2276487727727907	0.95775472506079662	-0.81867067280560135	0.99760387326273026	1.0203748150924064	0.87221772562367972	0.064725096125166359	0.62071559246642394	0.43898596055650974	0.55021325333992765	0.091145227350623248	0.86900643895539298	0.60042609942587977	0.70698242978269676	0.85076049197648562	0.54758583697496466	0.25419100955413726	0.75836301647530002	1.0469409138936956	0.97395712597806594	-1.3467813621630902	0.72479047403411012	0.8895878671476003	0.73179691767401089	0.81835569014194687	-0.10284568092911645	0.4741641463318424	0.67793488219227682	0.3617691129417745	0.70041388887029121
BMP7	0.083262978255735587	0.69019615856210237	0.039618673082190324	0.55853340516230943	-0.20458508128350275	0.34644251747949195	0.093334740988092191	-0.093503756075917016	0.21550960195885482	0.73354852858398578	0.40088842326455099	0.57254629244210986	0.74770738343961851	0.61998575458726801	0.11887906675856229	-0.20239556764603381	0.88725238593429911	0.43781821994985981	0.31841674291989108	0.87221772562367972	-2.0469878234256296	0.37840941658653793	-0.14751175913348202	0.98359098598292982	0.31535142382743403	0.46949318390524136	0.45854561571789798	0.1346435649483389	0.2490821444000435	0.46175690238618594	-0.072046522428721671	-0.026358671193538383	0.534010852422657	0.39884487720291295	-0.78378442218193056	0.27798372441463248	0.2169692777171679	0.31170223443165335	-4.1337402875092808	0.18222899466932801	0.30630143412589644	0.088663778561492476	0.18923543830922887	0.24689263076257456	0.49547541240320553	0.538827782425089	0.51051007271382498	0.55999308092062117
CSF2	-6.5483359269099353	-5.0720198649526012	-5.1737592653069875	-3.9793065922798108	-5.9081221393140426	-5.1905455365275825	-5.4851081045550591	-4.7292879969008093	-5.9411108114519049	-5.8373278650358822	-4.7691371451027429	-5.4083291596678178	-6.4400279856431428	-4.3423279533721475	-6.3520095374168939	-5.7380699134706274	-5.3395784314512955	-4.7562919984295915	-5.4814589151592772	-4.7754137508634864	-8.2050679125947017	-5.5122580736596722	-4.6841840159689507	-5.811053701386256	-5.9241785726554799	-5.2744768926305543	-4.9962626930961784	-3.6625569527259829	-6.0031470311801902	-4.7748298805601621	-5.1150802998228215	-5.790472273194049	-6.0405147305929932	-5.083843238594933	-5.2609019080782478	-5.2035366507765639	-5.8313431944268004	-6.0177437887633154	-5.3137421705291628	-4.7446145923630914	-6.7507929545878884	-5.0876383955665458	-4.9032813472916681	-5.6085966737083019	-4.3525456836803356	-6.2099830861330814	-4.7034517359786765	-5.3020647644626626
